Gene	GOID	ONTOLOGY	TERM
ANI_1_252104	GO:0005634	CC	regulation of transcription
ANI_1_252104	GO:0006351	BP	 DNA-templated
ANI_1_252104	GO:0003677	MF	nucleus
ANI_1_252104	GO:0008270	MF	transcription
ANI_1_252144	GO:0046982	MF	protein heterodimerization activity
ANI_1_252144	GO:0000786	CC	nucleosome
ANI_1_252144	GO:0003677	MF	DNA binding
ANI_1_252144	GO:0003677	MF	DNA binding
ANI_1_252164	GO:0006355	BP	regulation of transcription
ANI_1_252184	GO:0006260	BP	DNA replication
ANI_1_252184	GO:0055114	BP	oxidation-reduction process
ANI_1_252184	GO:0004748	MF	ribonucleoside-diphosphate reductase activity
ANI_1_252184	GO:0055114	BP	 thioredoxin disulfide as acceptor
ANI_1_252184	GO:0006260	BP	oxidation-reduction process
ANI_1_252184	GO:0005524	MF	DNA replication
ANI_1_252184	GO:0055114	BP	ATP binding
ANI_1_2522094	GO:0005085	MF	guanyl-nucleotide exchange factor activity
ANI_1_2524014	GO:0005515	MF	protein binding
ANI_1_2524014	GO:0003723	MF	RNA binding
ANI_1_2524094	GO:0006744	BP	ubiquinone biosynthetic process
ANI_1_2524094	GO:0005743	CC	mitochondrial inner membrane
ANI_1_2524094	GO:0006744	BP	ubiquinone biosynthetic process
ANI_1_2526014	GO:0043138	MF	3'-5' DNA helicase activity
ANI_1_2526014	GO:0006281	BP	DNA repair
ANI_1_2526014	GO:0005524	MF	ATP binding
ANI_1_2526014	GO:0003677	MF	DNA binding
ANI_1_2526014	GO:0016787	MF	hydrolase activity
ANI_1_2526074	GO:0005515	MF	protein binding
ANI_1_2526094	GO:0005515	MF	protein binding
ANI_1_2528024	GO:0031177	MF	phosphopantetheine binding
ANI_1_2528024	GO:0003824	MF	catalytic activity
ANI_1_2528094	GO:0055114	BP	oxidation-reduction process
ANI_1_2528094	GO:0015940	BP	pantothenate biosynthetic process
ANI_1_2528094	GO:0008677	MF	2-dehydropantoate 2-reductase activity
ANI_1_2528094	GO:0055114	BP	oxidation-reduction process
ANI_1_2528094	GO:0016491	MF	oxidoreductase activity
ANI_1_2532014	GO:0051016	BP	barbed-end actin filament capping
ANI_1_2532014	GO:0008290	CC	F-actin capping protein complex
ANI_1_2532014	GO:0003779	MF	actin binding
ANI_1_2532014	GO:0005737	CC	cytoplasm
ANI_1_2532014	GO:0008290	CC	F-actin capping protein complex
ANI_1_2532014	GO:0030036	BP	actin cytoskeleton organization
ANI_1_2532094	GO:0005515	MF	protein binding
ANI_1_2534014	GO:0005515	MF	protein binding
ANI_1_2534074	GO:0005515	MF	protein binding
ANI_1_2534094	GO:0016020	CC	membrane
ANI_1_2536014	GO:0006482	BP	protein demethylation
ANI_1_2536014	GO:0051723	MF	protein methylesterase activity
ANI_1_2538014	GO:0010181	MF	FMN binding
ANI_1_2538014	GO:0016491	MF	oxidoreductase activity
ANI_1_2538014	GO:0003955	MF	NAD(P)H dehydrogenase (quinone) activity
ANI_1_2538014	GO:0010181	MF	FMN binding
ANI_1_2538074	GO:0004523	MF	RNA-DNA hybrid ribonuclease activity
ANI_1_2538074	GO:0003676	MF	nucleic acid binding
ANI_1_2538074	GO:0008270	MF	zinc ion binding
ANI_1_2538074	GO:0003676	MF	nucleic acid binding
ANI_1_2538074	GO:0003676	MF	nucleic acid binding
ANI_1_2538094	GO:0034599	BP	cellular response to oxidative stress
ANI_1_2538094	GO:0005789	CC	endoplasmic reticulum membrane
ANI_1_2540014	GO:0046872	MF	metal ion binding
ANI_1_2540024	GO:0047750	MF	cholestenol delta-isomerase activity
ANI_1_2540024	GO:0016125	BP	sterol metabolic process
ANI_1_2540024	GO:0016021	CC	integral component of membrane
ANI_1_2540074	GO:0003676	MF	nucleic acid binding
ANI_1_254024	GO:0016021	CC	integral component of membrane
ANI_1_254054	GO:0006807	BP	nitrogen compound metabolic process
ANI_1_254054	GO:0016810	MF	hydrolase activity
ANI_1_254124	GO:0003676	MF	nucleic acid binding
ANI_1_254124	GO:0003723	MF	RNA binding
ANI_1_254144	GO:0045047	BP	protein targeting to ER
ANI_1_254144	GO:0005783	CC	endoplasmic reticulum
ANI_1_254164	GO:0046907	BP	intracellular transport
ANI_1_2542014	GO:0005975	BP	carbohydrate metabolic process
ANI_1_2542014	GO:0004553	MF	hydrolase activity
ANI_1_2542014	GO:0005975	BP	 hydrolyzing O-glycosyl compounds
ANI_1_2542014	GO:0008061	MF	carbohydrate metabolic process
ANI_1_2542024	GO:0000981	MF	DNA-binding transcription factor activity
ANI_1_2542024	GO:0042025	CC	 RNA polymerase II-specific
ANI_1_2542024	GO:0008270	MF	host cell nucleus
ANI_1_2542024	GO:0006355	BP	zinc ion binding
ANI_1_2542094	GO:0032981	BP	mitochondrial respiratory chain complex I assembly
ANI_1_2544024	GO:0071949	MF	FAD binding
ANI_1_2544074	GO:0046983	MF	protein dimerization activity
ANI_1_2544074	GO:0003677	MF	DNA binding
ANI_1_2546014	GO:0004672	MF	protein kinase activity
ANI_1_2546014	GO:0006468	BP	protein phosphorylation
ANI_1_2546014	GO:0005524	MF	ATP binding
ANI_1_2546014	GO:0004672	MF	protein kinase activity
ANI_1_2546014	GO:0006468	BP	protein phosphorylation
ANI_1_2546014	GO:0005524	MF	ATP binding
ANI_1_2546094	GO:0005634	CC	nucleus
ANI_1_2546094	GO:0008301	MF	DNA binding
ANI_1_2546094	GO:0045895	BP	 bending
ANI_1_2546094	GO:0007531	BP	positive regulation of mating-type specific transcription
ANI_1_2548094	GO:0005680	CC	anaphase-promoting complex
ANI_1_2548094	GO:0005515	MF	protein binding
ANI_1_2552024	GO:0016192	BP	vesicle-mediated transport
ANI_1_2552024	GO:0006904	BP	vesicle docking involved in exocytosis
ANI_1_2552024	GO:0016192	BP	vesicle-mediated transport
ANI_1_2554014	GO:0032040	CC	small-subunit processome
ANI_1_2554074	GO:0005515	MF	protein binding
ANI_1_2554074	GO:0003824	MF	catalytic activity
ANI_1_2554074	GO:0009116	BP	nucleoside metabolic process
ANI_1_2554074	GO:0043531	MF	ADP binding
ANI_1_2554074	GO:0005871	CC	kinesin complex
ANI_1_2554074	GO:0003777	MF	microtubule motor activity
ANI_1_2554074	GO:0009116	BP	nucleoside metabolic process
ANI_1_2554074	GO:0003824	MF	catalytic activity
ANI_1_2554094	GO:0022857	MF	transmembrane transporter activity
ANI_1_2554094	GO:0055085	BP	transmembrane transport
ANI_1_2554094	GO:0022857	MF	transmembrane transporter activity
ANI_1_2558014	GO:0005515	MF	protein binding
ANI_1_2558024	GO:0004672	MF	protein kinase activity
ANI_1_2558024	GO:0006468	BP	protein phosphorylation
ANI_1_2558024	GO:0004672	MF	protein kinase activity
ANI_1_2558024	GO:0006468	BP	protein phosphorylation
ANI_1_2558024	GO:0005524	MF	ATP binding
ANI_1_2558024	GO:0005524	MF	ATP binding
ANI_1_2560024	GO:0016831	MF	carboxy-lyase activity
ANI_1_2560024	GO:0016787	MF	hydrolase activity
ANI_1_256064	GO:0003676	MF	nucleic acid binding
ANI_1_256104	GO:0016765	MF	transferase activity
ANI_1_256104	GO:0008610	BP	 transferring alkyl or aryl (other than methyl) groups
ANI_1_256104	GO:0016021	CC	lipid biosynthetic process
ANI_1_256104	GO:0051996	MF	integral component of membrane
ANI_1_256104	GO:0004310	MF	squalene synthase activity
ANI_1_256104	GO:0009058	BP	farnesyl-diphosphate farnesyltransferase activity
ANI_1_256104	GO:0016740	MF	biosynthetic process
ANI_1_256124	GO:0008168	MF	methyltransferase activity
ANI_1_256124	GO:0006694	BP	steroid biosynthetic process
ANI_1_256124	GO:0008168	MF	methyltransferase activity
ANI_1_256144	GO:0055114	BP	oxidation-reduction process
ANI_1_256144	GO:0016620	MF	oxidoreductase activity
ANI_1_256144	GO:0006006	BP	 acting on the aldehyde or oxo group of donors
ANI_1_256144	GO:0051287	MF	 NAD or NADP as acceptor
ANI_1_256144	GO:0055114	BP	glucose metabolic process
ANI_1_256144	GO:0050661	MF	NAD binding
ANI_1_256144	GO:0016620	MF	oxidation-reduction process
ANI_1_256154	GO:0016192	BP	vesicle-mediated transport
ANI_1_256154	GO:0030008	CC	TRAPP complex
ANI_1_2562014	GO:0016787	MF	hydrolase activity
ANI_1_2564094	GO:0005680	CC	anaphase-promoting complex
ANI_1_2566014	GO:0000166	MF	nucleotide binding
ANI_1_2566014	GO:0016021	CC	integral component of membrane
ANI_1_2566014	GO:0120029	BP	proton export across plasma membrane
ANI_1_2566014	GO:0008553	MF	proton-exporting ATPase activity
ANI_1_2566014	GO:0016021	CC	 phosphorylative mechanism
ANI_1_2566024	GO:0030976	MF	thiamine pyrophosphate binding
ANI_1_2566024	GO:0000287	MF	magnesium ion binding
ANI_1_2566024	GO:0030976	MF	thiamine pyrophosphate binding
ANI_1_2566024	GO:0030976	MF	thiamine pyrophosphate binding
ANI_1_2566024	GO:0003824	MF	catalytic activity
ANI_1_2568024	GO:0004672	MF	protein kinase activity
ANI_1_2568024	GO:0016310	BP	phosphorylation
ANI_1_2568024	GO:0016772	MF	transferase activity
ANI_1_2568074	GO:0016491	MF	oxidoreductase activity
ANI_1_2568094	GO:0032968	BP	positive regulation of transcription elongation from RNA polymerase II promoter
ANI_1_2568094	GO:0003676	MF	nucleic acid binding
ANI_1_2568094	GO:0006139	BP	nucleobase-containing compound metabolic process
ANI_1_2570014	GO:0005515	MF	protein binding
ANI_1_2570014	GO:0005682	CC	U5 snRNP
ANI_1_2570024	GO:0071930	BP	negative regulation of transcription involved in G1/S transition of mitotic cell cycle
ANI_1_2574014	GO:0022857	MF	transmembrane transporter activity
ANI_1_2574014	GO:0055085	BP	transmembrane transport
ANI_1_2574074	GO:0000981	MF	DNA-binding transcription factor activity
ANI_1_2574074	GO:0042025	CC	 RNA polymerase II-specific
ANI_1_2574074	GO:0008270	MF	host cell nucleus
ANI_1_2574074	GO:0006355	BP	zinc ion binding
ANI_1_2574094	GO:0008270	MF	zinc ion binding
ANI_1_2578024	GO:0006113	BP	fermentation
ANI_1_2578024	GO:0016021	CC	integral component of membrane
ANI_1_2578074	GO:0008124	MF	4-alpha-hydroxytetrahydrobiopterin dehydratase activity
ANI_1_2578074	GO:0006729	BP	tetrahydrobiopterin biosynthetic process
ANI_1_2578094	GO:0003824	MF	catalytic activity
ANI_1_2580074	GO:0004672	MF	protein kinase activity
ANI_1_2580074	GO:0006468	BP	protein phosphorylation
ANI_1_2580074	GO:0005524	MF	ATP binding
ANI_1_258064	GO:0006000	BP	fructose metabolic process
ANI_1_258064	GO:0003873	MF	6-phosphofructo-2-kinase activity
ANI_1_258064	GO:0005524	MF	ATP binding
ANI_1_258064	GO:0006003	BP	fructose 2
ANI_1_258064	GO:0003824	MF	6-bisphosphate metabolic process
ANI_1_258064	GO:0005524	MF	catalytic activity
ANI_1_258064	GO:0003824	MF	ATP binding
ANI_1_258094	GO:0031461	CC	cullin-RING ubiquitin ligase complex
ANI_1_258094	GO:0031625	MF	ubiquitin protein ligase binding
ANI_1_258094	GO:0006511	BP	ubiquitin-dependent protein catabolic process
ANI_1_258094	GO:0031625	MF	ubiquitin protein ligase binding
ANI_1_258094	GO:0006511	BP	ubiquitin-dependent protein catabolic process
ANI_1_258134	GO:0140326	MF	ATPase-coupled intramembrane lipid transporter activity
ANI_1_258134	GO:0000287	MF	magnesium ion binding
ANI_1_258134	GO:0015914	BP	phospholipid transport
ANI_1_258134	GO:0016021	CC	integral component of membrane
ANI_1_258134	GO:0005524	MF	ATP binding
ANI_1_258134	GO:0016021	CC	integral component of membrane
ANI_1_258134	GO:0000166	MF	nucleotide binding
ANI_1_258164	GO:0006486	BP	protein glycosylation
ANI_1_258164	GO:0000030	MF	mannosyltransferase activity
ANI_1_258164	GO:0016020	CC	membrane
ANI_1_258184	GO:0009058	BP	biosynthetic process
ANI_1_258184	GO:0016874	MF	ligase activity
ANI_1_258184	GO:0005524	MF	ATP binding
ANI_1_258184	GO:0009396	BP	folic acid-containing compound biosynthetic process
ANI_1_258184	GO:0004326	MF	tetrahydrofolylpolyglutamate synthase activity
ANI_1_258184	GO:0005524	MF	ATP binding
ANI_1_258184	GO:0009058	BP	biosynthetic process
ANI_1_258184	GO:0005524	MF	ATP binding
ANI_1_258184	GO:0005524	MF	ATP binding
ANI_1_258184	GO:0004326	MF	tetrahydrofolylpolyglutamate synthase activity
ANI_1_258184	GO:0009396	BP	folic acid-containing compound biosynthetic process
ANI_1_2582024	GO:0005886	CC	plasma membrane
ANI_1_2582094	GO:0043565	MF	sequence-specific DNA binding
ANI_1_2582094	GO:0008270	MF	zinc ion binding
ANI_1_2582094	GO:0006355	BP	regulation of transcription
ANI_1_2582094	GO:0005515	MF	 DNA-templated
ANI_1_2582094	GO:0008270	MF	protein binding
ANI_1_2582094	GO:0006355	BP	zinc ion binding
ANI_1_2584024	GO:0005515	MF	protein binding
ANI_1_2584024	GO:0016192	BP	vesicle-mediated transport
ANI_1_2584024	GO:0005198	MF	structural molecule activity
ANI_1_2584024	GO:0030117	CC	membrane coat
ANI_1_2584024	GO:0006886	BP	intracellular protein transport
ANI_1_2584094	GO:0005975	BP	carbohydrate metabolic process
ANI_1_2584094	GO:0030246	MF	carbohydrate binding
ANI_1_2584094	GO:0003824	MF	catalytic activity
ANI_1_2584094	GO:0030246	MF	carbohydrate binding
ANI_1_2584094	GO:0005975	BP	carbohydrate metabolic process
ANI_1_2584094	GO:0016853	MF	isomerase activity
ANI_1_2586024	GO:0022857	MF	transmembrane transporter activity
ANI_1_2586024	GO:0055085	BP	transmembrane transport
ANI_1_2586024	GO:0016020	CC	membrane
ANI_1_2586094	GO:0005815	CC	microtubule organizing center
ANI_1_2588094	GO:0032012	BP	regulation of ARF protein signal transduction
ANI_1_2588094	GO:0005086	MF	ARF guanyl-nucleotide exchange factor activity
ANI_1_2592024	GO:0022857	MF	transmembrane transporter activity
ANI_1_2592024	GO:0055085	BP	transmembrane transport
ANI_1_2592024	GO:0022857	MF	transmembrane transporter activity
ANI_1_2592094	GO:0022857	MF	transmembrane transporter activity
ANI_1_2592094	GO:0055085	BP	transmembrane transport
ANI_1_2592094	GO:0022857	MF	transmembrane transporter activity
ANI_1_2594024	GO:0003723	MF	RNA binding
ANI_1_2594024	GO:0003676	MF	nucleic acid binding
ANI_1_2596014	GO:0005524	MF	ATP binding
ANI_1_2596014	GO:0000462	BP	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA
ANI_1_2596014	GO:0030686	CC	 5.8S rRNA
ANI_1_2596014	GO:0005730	CC	 LSU-rRNA)
ANI_1_2596014	GO:0030688	CC	90S preribosome
ANI_1_2596014	GO:0051082	MF	nucleolus
ANI_1_2596014	GO:0005524	MF	preribosome
ANI_1_2596014	GO:0006457	BP	 small subunit precursor
ANI_1_2596074	GO:0005515	MF	protein binding
ANI_1_2596094	GO:0003824	MF	catalytic activity
ANI_1_2596094	GO:0035091	MF	phosphatidylinositol binding
ANI_1_2598014	GO:0003839	MF	gamma-glutamylcyclotransferase activity
ANI_1_2598024	GO:0007165	BP	signal transduction
ANI_1_2598024	GO:0031929	BP	TOR signaling
ANI_1_2598024	GO:0031932	CC	TORC2 complex
ANI_1_2598094	GO:0046872	MF	metal ion binding
ANI_1_2600014	GO:0005524	MF	ATP binding
ANI_1_260054	GO:0016491	MF	oxidoreductase activity
ANI_1_260064	GO:0016192	BP	vesicle-mediated transport
ANI_1_260064	GO:0006886	BP	intracellular protein transport
ANI_1_260064	GO:0016192	BP	vesicle-mediated transport
ANI_1_260094	GO:0006261	BP	DNA-dependent DNA replication
ANI_1_260154	GO:0004672	MF	protein kinase activity
ANI_1_260154	GO:0006468	BP	protein phosphorylation
ANI_1_260154	GO:0005524	MF	ATP binding
ANI_1_260154	GO:0004672	MF	protein kinase activity
ANI_1_260154	GO:0006468	BP	protein phosphorylation
ANI_1_260154	GO:0005524	MF	ATP binding
ANI_1_260164	GO:0016021	CC	integral component of membrane
ANI_1_260164	GO:0016020	CC	membrane
ANI_1_2602014	GO:0006298	BP	mismatch repair
ANI_1_2602014	GO:0005524	MF	ATP binding
ANI_1_2602014	GO:0030983	MF	mismatched DNA binding
ANI_1_2602014	GO:0006298	BP	mismatch repair
ANI_1_2602014	GO:0030983	MF	mismatched DNA binding
ANI_1_2602014	GO:0005524	MF	ATP binding
ANI_1_2602094	GO:0003824	MF	catalytic activity
ANI_1_2602094	GO:0030170	MF	pyridoxal phosphate binding
ANI_1_2602094	GO:0019346	BP	transsulfuration
ANI_1_26034	GO:0016491	MF	oxidoreductase activity
ANI_1_2604024	GO:0070897	BP	transcription preinitiation complex assembly
ANI_1_2604024	GO:0006352	BP	DNA-templated transcription
ANI_1_2604024	GO:0017025	MF	 initiation
ANI_1_2604094	GO:0005515	MF	protein binding
ANI_1_2604094	GO:0005694	CC	chromosome
ANI_1_2604094	GO:0051276	BP	chromosome organization
ANI_1_2604094	GO:0005524	MF	ATP binding
ANI_1_2604094	GO:0000724	BP	double-strand break repair via homologous recombination
ANI_1_2604094	GO:0006281	BP	DNA repair
ANI_1_2604094	GO:0030915	CC	Smc5-Smc6 complex
ANI_1_2604094	GO:0005515	MF	protein binding
ANI_1_2604094	GO:0005694	CC	chromosome
ANI_1_2604094	GO:0005524	MF	ATP binding
ANI_1_2604094	GO:0051276	BP	chromosome organization
ANI_1_26054	GO:0006508	BP	proteolysis
ANI_1_26054	GO:0004185	MF	serine-type carboxypeptidase activity
ANI_1_2606094	GO:0006415	BP	translational termination
ANI_1_2606094	GO:0003747	MF	translation release factor activity
ANI_1_2606094	GO:0006415	BP	translational termination
ANI_1_2608014	GO:0000139	CC	Golgi membrane
ANI_1_2608014	GO:0016757	MF	transferase activity
ANI_1_2608014	GO:0006506	BP	 transferring glycosyl groups
ANI_1_2608024	GO:0000166	MF	nucleotide binding
ANI_1_2608024	GO:0005388	MF	calcium transmembrane transporter activity
ANI_1_2608024	GO:0016020	CC	 phosphorylative mechanism
ANI_1_2608024	GO:0070588	BP	membrane
ANI_1_2608024	GO:0005524	MF	calcium ion transmembrane transport
ANI_1_2608024	GO:0016021	CC	ATP binding
ANI_1_2608094	GO:0006464	BP	cellular protein modification process
ANI_1_2608094	GO:0004719	MF	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity
ANI_1_26094	GO:0055114	BP	oxidation-reduction process
ANI_1_26094	GO:0016491	MF	oxidoreductase activity
ANI_1_2610014	GO:0003824	MF	catalytic activity
ANI_1_2610024	GO:0008168	MF	methyltransferase activity
ANI_1_26114	GO:0046872	MF	metal ion binding
ANI_1_26114	GO:0005524	MF	ATP binding
ANI_1_2612014	GO:0000981	MF	DNA-binding transcription factor activity
ANI_1_2612014	GO:0042025	CC	 RNA polymerase II-specific
ANI_1_2612014	GO:0008270	MF	host cell nucleus
ANI_1_2612014	GO:0006355	BP	zinc ion binding
ANI_1_26134	GO:0005515	MF	protein binding
ANI_1_26154	GO:0005524	MF	ATP binding
ANI_1_26154	GO:0030163	BP	protein catabolic process
ANI_1_26154	GO:0005737	CC	cytoplasm
ANI_1_26154	GO:0016787	MF	hydrolase activity
ANI_1_26174	GO:0016829	MF	lyase activity
ANI_1_26174	GO:0003824	MF	catalytic activity
ANI_1_2618014	GO:0022857	MF	transmembrane transporter activity
ANI_1_2618014	GO:0055085	BP	transmembrane transport
ANI_1_2618074	GO:0005515	MF	protein binding
ANI_1_2618074	GO:0009116	BP	nucleoside metabolic process
ANI_1_2618074	GO:0003824	MF	catalytic activity
ANI_1_2618074	GO:0003824	MF	catalytic activity
ANI_1_2618074	GO:0009116	BP	nucleoside metabolic process
ANI_1_2620024	GO:0055085	BP	transmembrane transport
ANI_1_2620024	GO:0015299	MF	solute:proton antiporter activity
ANI_1_2620024	GO:0006812	BP	cation transport
ANI_1_2620024	GO:0016021	CC	integral component of membrane
ANI_1_2620074	GO:0008270	MF	zinc ion binding
ANI_1_2620074	GO:0003676	MF	nucleic acid binding
ANI_1_2620074	GO:0004523	MF	RNA-DNA hybrid ribonuclease activity
ANI_1_2620074	GO:0003676	MF	nucleic acid binding
ANI_1_2620074	GO:0003676	MF	nucleic acid binding
ANI_1_262024	GO:0004672	MF	protein kinase activity
ANI_1_262024	GO:0006468	BP	protein phosphorylation
ANI_1_262024	GO:0005524	MF	ATP binding
ANI_1_262024	GO:0005524	MF	ATP binding
ANI_1_262024	GO:0004672	MF	protein kinase activity
ANI_1_262024	GO:0006468	BP	protein phosphorylation
ANI_1_262074	GO:0055114	BP	oxidation-reduction process
ANI_1_262074	GO:0016491	MF	oxidoreductase activity
ANI_1_262094	GO:0006470	BP	protein dephosphorylation
ANI_1_262094	GO:0004725	MF	protein tyrosine phosphatase activity
ANI_1_262094	GO:1902751	BP	positive regulation of cell cycle G2/M phase transition
ANI_1_262114	GO:0055114	BP	oxidation-reduction process
ANI_1_262114	GO:0016491	MF	oxidoreductase activity
ANI_1_262114	GO:0055114	BP	oxidation-reduction process
ANI_1_262114	GO:0016491	MF	oxidoreductase activity
ANI_1_262114	GO:0016620	MF	oxidoreductase activity
ANI_1_262144	GO:0046872	MF	metal ion binding
ANI_1_262144	GO:0003824	MF	catalytic activity
ANI_1_262154	GO:0005515	MF	protein binding
ANI_1_262154	GO:0005737	CC	cytoplasm
ANI_1_262154	GO:0007015	BP	actin filament organization
ANI_1_2622024	GO:0005515	MF	protein binding
ANI_1_2624024	GO:0016021	CC	integral component of membrane
ANI_1_2624024	GO:0006820	BP	anion transport
ANI_1_2624024	GO:0005452	MF	inorganic anion exchanger activity
ANI_1_2624024	GO:0016020	CC	membrane
ANI_1_2624024	GO:0006820	BP	anion transport
ANI_1_2624074	GO:0005515	MF	protein binding
ANI_1_2626014	GO:0016052	BP	carbohydrate catabolic process
ANI_1_2626014	GO:0008496	MF	mannan endo-1
ANI_1_2626014	GO:0003824	MF	6-alpha-mannosidase activity
ANI_1_2628074	GO:0006629	BP	lipid metabolic process
ANI_1_2630014	GO:0004084	MF	branched-chain-amino-acid transaminase activity
ANI_1_2630014	GO:0009081	BP	branched-chain amino acid metabolic process
ANI_1_2630014	GO:0003824	MF	catalytic activity
ANI_1_2630024	GO:0005777	CC	peroxisome
ANI_1_2636014	GO:0003824	MF	catalytic activity
ANI_1_2636024	GO:0005515	MF	protein binding
ANI_1_2636024	GO:0006397	BP	mRNA processing
ANI_1_2636024	GO:0005634	CC	nucleus
ANI_1_2636024	GO:0006396	BP	RNA processing
ANI_1_2638014	GO:0000272	BP	polysaccharide catabolic process
ANI_1_2638014	GO:0052761	MF	exo-1
ANI_1_2638014	GO:0005576	CC	4-beta-D-glucosaminidase activity
ANI_1_2638014	GO:0005975	BP	extracellular region
ANI_1_2638014	GO:0004553	MF	carbohydrate metabolic process
ANI_1_2638014	GO:0004553	MF	hydrolase activity
ANI_1_2640014	GO:0005515	MF	protein binding
ANI_1_2640024	GO:0003723	MF	RNA binding
ANI_1_2640024	GO:0006400	BP	tRNA modification
ANI_1_2640024	GO:0003723	MF	RNA binding
ANI_1_264074	GO:0070628	MF	proteasome binding
ANI_1_264104	GO:0006281	BP	DNA repair
ANI_1_264104	GO:0003684	MF	damaged DNA binding
ANI_1_264104	GO:0006281	BP	DNA repair
ANI_1_264104	GO:0003887	MF	DNA-directed DNA polymerase activity
ANI_1_264154	GO:0004045	MF	aminoacyl-tRNA hydrolase activity
ANI_1_264164	GO:0005525	MF	GTP binding
ANI_1_264164	GO:0005525	MF	GTP binding
ANI_1_264164	GO:0003924	MF	GTPase activity
ANI_1_2642014	GO:0009116	BP	nucleoside metabolic process
ANI_1_2642014	GO:0003824	MF	catalytic activity
ANI_1_2642014	GO:0003824	MF	catalytic activity
ANI_1_2642014	GO:0009116	BP	nucleoside metabolic process
ANI_1_2642024	GO:0005801	CC	cis-Golgi network
ANI_1_2642024	GO:0016020	CC	membrane
ANI_1_2642024	GO:0006886	BP	intracellular protein transport
ANI_1_2644014	GO:0008080	MF	N-acetyltransferase activity
ANI_1_2644024	GO:0051103	BP	DNA ligation involved in DNA repair
ANI_1_2644024	GO:0003909	MF	DNA ligase activity
ANI_1_2644024	GO:0006310	BP	DNA recombination
ANI_1_2644024	GO:0003677	MF	DNA binding
ANI_1_2644024	GO:0003910	MF	DNA ligase (ATP) activity
ANI_1_2644024	GO:0006281	BP	DNA repair
ANI_1_2644024	GO:0006310	BP	DNA recombination
ANI_1_2644024	GO:0071897	BP	DNA biosynthetic process
ANI_1_2644024	GO:0003910	MF	DNA ligase (ATP) activity
ANI_1_2644024	GO:0005524	MF	ATP binding
ANI_1_2644024	GO:0006281	BP	DNA repair
ANI_1_2644024	GO:0006310	BP	DNA recombination
ANI_1_2644024	GO:0003910	MF	DNA ligase (ATP) activity
ANI_1_2644024	GO:0005524	MF	ATP binding
ANI_1_2644024	GO:0006281	BP	DNA repair
ANI_1_2644024	GO:0006310	BP	DNA recombination
ANI_1_2644024	GO:0003910	MF	DNA ligase (ATP) activity
ANI_1_2644024	GO:0006281	BP	DNA repair
ANI_1_2648014	GO:0005515	MF	protein binding
ANI_1_2650014	GO:0006672	BP	ceramide metabolic process
ANI_1_2650014	GO:0016811	MF	hydrolase activity
ANI_1_2650014	GO:0016021	CC	 acting on carbon-nitrogen (but not peptide) bonds
ANI_1_2650024	GO:0016192	BP	vesicle-mediated transport
ANI_1_2650024	GO:0006886	BP	intracellular protein transport
ANI_1_2650024	GO:0005515	MF	protein binding
ANI_1_2652014	GO:0008270	MF	zinc ion binding
ANI_1_2652014	GO:0009086	BP	methionine biosynthetic process
ANI_1_2652014	GO:0003871	MF	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity
ANI_1_2654014	GO:0016705	MF	oxidoreductase activity
ANI_1_2654014	GO:0055114	BP	 acting on paired donors
ANI_1_2654014	GO:0010181	MF	 with incorporation or reduction of molecular oxygen
ANI_1_2654014	GO:0005506	MF	oxidation-reduction process
ANI_1_2654014	GO:0055114	BP	FMN binding
ANI_1_2654014	GO:0020037	MF	iron ion binding
ANI_1_2654014	GO:0016705	MF	oxidation-reduction process
ANI_1_2654014	GO:0055114	BP	heme binding
ANI_1_2654014	GO:0016491	MF	oxidoreductase activity
ANI_1_2654014	GO:0070330	MF	 acting on paired donors
ANI_1_2654014	GO:0003958	MF	 with incorporation or reduction of molecular oxygen
ANI_1_2654014	GO:0055114	BP	oxidation-reduction process
ANI_1_2654024	GO:0033897	MF	ribonuclease T2 activity
ANI_1_2654024	GO:0003723	MF	RNA binding
ANI_1_2656024	GO:0005975	BP	carbohydrate metabolic process
ANI_1_2656024	GO:0005975	BP	carbohydrate metabolic process
ANI_1_2656024	GO:0004553	MF	hydrolase activity
ANI_1_2656024	GO:0008061	MF	 hydrolyzing O-glycosyl compounds
ANI_1_2658014	GO:0003824	MF	catalytic activity
ANI_1_2660014	GO:0055114	BP	oxidation-reduction process
ANI_1_2660014	GO:0046872	MF	metal ion binding
ANI_1_2660014	GO:0016491	MF	oxidoreductase activity
ANI_1_2660024	GO:0043015	MF	gamma-tubulin binding
ANI_1_2660024	GO:0005815	CC	microtubule organizing center
ANI_1_2660024	GO:0007020	BP	microtubule nucleation
ANI_1_2660024	GO:0043015	MF	gamma-tubulin binding
ANI_1_2660024	GO:0000226	BP	microtubule cytoskeleton organization
ANI_1_2660024	GO:0000922	CC	spindle pole
ANI_1_266034	GO:0009277	CC	fungal-type cell wall
ANI_1_266034	GO:0005199	MF	structural constituent of cell wall
ANI_1_266064	GO:0005524	MF	ATP binding
ANI_1_266084	GO:0003824	MF	catalytic activity
ANI_1_266084	GO:0006629	BP	lipid metabolic process
ANI_1_266084	GO:0008081	MF	phosphoric diester hydrolase activity
ANI_1_266094	GO:0008134	MF	transcription factor binding
ANI_1_266094	GO:0003677	MF	DNA binding
ANI_1_266094	GO:0005730	CC	nucleolus
