Chr	Start	End	Length	Abs_summit	Pileup	Fold_enrichment	Pvalue	Name
chromosome_4	1330428	1331835	1408	1330945	308	3.12535	62.02629	peak_1688
chromosome_4	1332282	1333857	1576	1333088	196	1.99253	17.10567	peak_1689
chromosome_4	1334622	1350418	15797	1343864	311	3.07564	61.15213	peak_1690
chromosome_4	1351340	1354117	2778	1352559	257	2.51404	36.40135	peak_1691
chromosome_4	1355238	1355700	463	1355368	159	1.36982	3.67777	peak_1692
chromosome_4	1360914	1362450	1537	1362079	232	2.07923	22.2265	peak_1693
chromosome_4	1362772	1364723	1952	1363524	231	2.26068	26.65794	peak_1694
chromosome_4	1367506	1372241	4736	1368395	299	2.71599	48.31945	peak_1695
chromosome_4	1374120	1394178	20059	1391296	395	4.0053	109.28192	peak_1696
chromosome_4	1396530	1397940	1411	1397360	221	2.17577	23.53832	peak_1697
chromosome_4	1406941	1408122	1182	1407106	166	1.45927	5.22328	peak_1698
chromosome_4	1410114	1411854	1741	1410277	168	1.46916	5.43935	peak_1699
chromosome_4	1413254	1413810	557	1413459	189	1.80074	12.58866	peak_1700
chromosome_4	1414724	1414964	241	1414736	144	1.2712	2.13979	peak_1701
chromosome_4	1415263	1416415	1153	1415574	164	1.43439	4.76973	peak_1702
chromosome_4	1416816	1418920	2105	1418212	198	1.80409	13.2103	peak_1703
chromosome_4	1419218	1421436	2219	1420924	195	1.98242	16.80885	peak_1704
chromosome_4	1421769	1421995	227	1421953	145	1.35288	3.17144	peak_1705
chromosome_4	1423466	1425065	1600	1424683	256	2.40728	33.39593	peak_1706
chromosome_4	1426564	1427246	683	1426908	172	1.69103	9.49997	peak_1707
chromosome_4	1428347	1430969	2623	1428925	198	1.93255	15.97453	peak_1708
chromosome_4	1432915	1436592	3678	1434386	244	2.14085	24.94205	peak_1709
chromosome_4	1438444	1439504	1061	1438880	230	1.98773	19.76308	peak_1710
chromosome_4	1440253	1440918	666	1440665	243	2.22245	26.97991	peak_1711
chromosome_4	1442757	1443058	302	1442958	159	1.36982	3.67777	peak_1712
chromosome_4	1445303	1447324	2022	1446450	208	2.06029	19.61985	peak_1713
chromosome_4	1450268	1451197	930	1450955	186	1.58494	8.12867	peak_1714
chromosome_4	1454419	1455260	842	1455048	148	1.47513	4.95142	peak_1715
chromosome_4	1455882	1456922	1041	1456672	222	1.86209	16.08558	peak_1716
chromosome_4	1459117	1467280	8164	1460634	255	2.58928	38.11055	peak_1717
chromosome_4	1467583	1472784	5202	1467910	232	2.35665	29.14271	peak_1718
chromosome_4	1473358	1481381	8024	1474001	279	2.83203	48.42037	peak_1719
chromosome_4	1484017	1488078	4062	1484573	297	2.60397	44.61691	peak_1720
chromosome_4	1489511	1490008	498	1489790	145	1.4767	4.88462	peak_1721
chromosome_4	1491249	1493045	1797	1492531	250	2.26339	28.81902	peak_1722
chromosome_4	1493438	1495133	1696	1494080	199	1.9678	16.81386	peak_1723
chromosome_4	1524551	1524808	258	1524660	162	1.34778	3.41455	peak_1724
chromosome_4	1547576	1549098	1523	1548795	217	2.20494	23.8163	peak_1725
chromosome_4	1549334	1563802	14469	1554471	285	2.89272	51.13638	peak_1726
chromosome_4	1581807	1582136	330	1582028	140	1.42613	4.03927	peak_1727
chromosome_4	1582829	1583479	651	1583048	220	1.98231	18.82308	peak_1728
chromosome_4	1585789	1601335	15547	1600114	240	2.43757	32.15551	peak_1729
chromosome_4	1601567	1606606	5040	1605563	273	2.77134	45.75805	peak_1730
chromosome_4	1606990	1609366	2377	1607779	294	2.63211	45.02737	peak_1731
chromosome_4	1644434	1652172	7739	1649811	226	2.16217	23.71514	peak_1732
chromosome_4	1652586	1668934	16349	1655067	289	2.93317	52.97601	peak_1733
chromosome_4	1669280	1675407	6128	1672614	345	3.49958	81.0296	peak_1734
chromosome_4	1676003	1681739	5737	1676161	241	2.44768	32.54016	peak_1735
chromosome_4	1682341	1702526	20186	1684038	384	3.81814	100.42165	peak_1736
chromosome_4	1702876	1704003	1128	1703296	248	2.51848	35.28278	peak_1737
chromosome_4	1704341	1709142	4802	1707751	289	2.93317	52.97601	peak_1738
chromosome_4	1709574	1710535	962	1710338	206	2.09368	20.18893	peak_1739
chromosome_4	1711811	1712093	283	1711948	176	1.79025	11.58235	peak_1740
chromosome_4	2022401	2022803	403	2022612	160	1.62842	7.82422	peak_1741
chromosome_4	2426199	2426453	255	2426315	170	1.42788	4.81825	peak_1742
chromosome_4	2739686	2740348	663	2740133	204	2.07345	19.55554	peak_1743
chromosome_4	2740618	2741164	547	2740851	163	1.65876	8.48148	peak_1744
chromosome_4	2741466	2743297	1832	2741786	191	1.94196	15.64272	peak_1745
chromosome_4	2743554	2747893	4340	2744664	223	2.26562	25.89568	peak_1746
chromosome_4	2749685	2750292	608	2750163	183	1.86105	13.41492	peak_1747
chromosome_4	2763166	2768164	4999	2766056	219	2.22517	24.50172	peak_1748
chromosome_4	2768446	2793878	25433	2779540	299	3.03432	57.67682	peak_1749
chromosome_4	2794190	2794703	514	2794431	176	1.79025	11.58235	peak_1750
chromosome_4	2795049	2797963	2915	2796481	237	2.40722	31.01232	peak_1751
chromosome_4	2799336	2808228	8893	2801592	249	2.32882	30.45115	peak_1752
chromosome_4	2808621	2812890	4270	2811844	336	3.40855	76.25096	peak_1753
chromosome_4	2826988	2827368	381	2827074	136	1.31978	2.60003	peak_1754
chromosome_4	2917716	2919013	1298	2918342	209	1.81626	14.16802	peak_1755
chromosome_4	2919860	2920237	378	2920053	151	1.47421	5.02717	peak_1756
chromosome_4	2930386	2930655	270	2930519	132	1.34521	2.83424	peak_1757
chromosome_4	2931840	2938598	6759	2937145	278	2.82191	47.97282	peak_1758
chromosome_4	2939057	2943318	4262	2942704	299	3.03432	57.67682	peak_1759
chromosome_4	2943771	2951342	7572	2947649	380	3.84542	100.25905	peak_1760
chromosome_4	2952668	2953044	377	2952920	135	1.37425	3.25007	peak_1761
chromosome_4	2958820	2959188	369	2959090	146	1.48682	5.06197	peak_1762
chromosome_4	2959726	2963981	4256	2961023	318	3.22649	66.99	peak_1763
chromosome_4	2964230	2969104	4875	2967623	294	2.98374	55.30888	peak_1764
chromosome_4	2969363	2970429	1067	2969658	232	2.35665	29.14271	peak_1765
chromosome_4	2970792	2975307	4516	2972124	251	2.54883	36.48451	peak_1766
chromosome_4	2975609	2983939	8331	2978214	411	4.16713	118.94871	peak_1767
chromosome_4	2984236	2988298	4063	2986750	265	2.69043	42.29472	peak_1768
chromosome_4	2989751	2990172	422	2989967	169	1.69558	9.42979	peak_1769
chromosome_4	2990632	2991292	661	2991239	146	1.48682	5.06197	peak_1770
chromosome_4	2998415	2998846	432	2998578	173	1.58101	7.54288	peak_1771
chromosome_4	3001533	3001952	420	3001653	181	1.83485	12.76575	peak_1772
chromosome_4	3016255	3016928	674	3016593	182	1.80982	12.33727	peak_1773
chromosome_4	3017747	3019248	1502	3018103	259	2.39148	33.33899	peak_1774
chromosome_4	3019849	3023039	3191	3020836	181	1.76517	11.39482	peak_1775
chromosome_4	3099862	3101179	1318	3100255	219	2.22517	24.50172	peak_1776
chromosome_4	3101501	3107978	6478	3103027	278	2.82191	47.97282	peak_1777
chromosome_4	3108421	3114233	5813	3110153	249	2.40835	32.54546	peak_1778
chromosome_4	3114498	3121476	6979	3115131	239	2.42745	31.77262	peak_1779
chromosome_4	3121773	3126590	4818	3122294	239	2.39376	30.92886	peak_1780
chromosome_4	3139014	3140294	1281	3139337	235	2.11685	23.46137	peak_1781
chromosome_4	3143521	3144799	1279	3144272	178	1.81048	12.09467	peak_1782
chromosome_4	3146220	3147243	1024	3146644	221	2.16999	23.40505	peak_1783
chromosome_4	3195290	3196082	793	3195898	194	1.80654	13.01582	peak_1784
chromosome_4	3200659	3201083	425	3200927	155	1.25317	2.05402	peak_1785
chromosome_4	3206779	3209373	2595	3207615	224	1.99702	19.5043	peak_1786
chromosome_4	3209733	3210052	320	3209937	170	1.64357	8.53866	peak_1787
chromosome_4	3214946	3216280	1335	3215995	191	1.94196	15.64272	peak_1788
chromosome_4	3216606	3219005	2400	3218061	243	2.46269	33.18703	peak_1789
chromosome_4	3219351	3220602	1252	3220376	239	2.42231	31.64853	peak_1790
chromosome_4	3221390	3221655	266	3221474	134	1.36544	3.11814	peak_1791
chromosome_4	3222079	3222530	452	3222420	158	1.60819	7.39844	peak_1792
chromosome_4	3222927	3223877	951	3223501	181	1.75155	11.12807	peak_1793
chromosome_4	3225242	3225914	673	3225627	237	2.35991	29.83134	peak_1794
chromosome_4	3227298	3228086	789	3227647	153	1.45864	4.85043	peak_1795
chromosome_4	3236838	3237197	360	3237015	181	1.58218	7.87776	peak_1796
chromosome_4	3244900	3245662	763	3245544	176	1.72562	10.35261	peak_1797
chromosome_4	3247192	3248207	1016	3247979	268	2.72077	43.58177	peak_1798
chromosome_4	3249467	3250403	937	3250151	193	1.71289	11.00813	peak_1799
chromosome_4	3252847	3254841	1995	3253789	204	1.90963	15.92238	peak_1800
chromosome_4	3255844	3257108	1265	3256670	227	2.30608	27.31992	peak_1801
chromosome_4	3272753	3273043	291	3272853	146	1.48682	5.06197	peak_1802
chromosome_4	3276903	3277782	880	3277213	357	3.44876	82.17132	peak_1803
chromosome_4	3278530	3280002	1473	3278842	218	1.68718	11.72261	peak_1804
chromosome_4	3292098	3295094	2997	3294811	206	2.06462	19.54492	peak_1805
chromosome_4	3295488	3296661	1174	3296200	200	2.03299	18.31387	peak_1806
chromosome_4	3297134	3334291	37158	3331522	406	4.11656	115.89404	peak_1807
chromosome_4	3334845	3343929	9085	3338648	292	2.96352	54.37156	peak_1808
chromosome_4	3344167	3356198	12032	3345392	269	2.73089	44.01404	peak_1809
chromosome_4	3356600	3357541	942	3357173	265	2.69043	42.29472	peak_1810
chromosome_4	3357833	3358533	701	3357871	139	1.27605	2.13276	peak_1811
chromosome_4	3359646	3361565	1920	3360319	191	1.86216	13.9811	peak_1812
chromosome_4	3361880	3362218	339	3362047	136	1.33391	2.77043	peak_1813
chromosome_4	3386501	3387254	754	3386618	157	1.39503	4.00388	peak_1814
chromosome_4	3388536	3391882	3347	3389621	198	1.98485	17.10567	peak_1815
chromosome_4	3428004	3445451	17448	3439955	383	3.53812	91.01299	peak_1816
chromosome_4	3449800	3451676	1877	3450388	221	2.24539	25.19485	peak_1817
chromosome_4	3475210	3480479	5270	3477567	327	3.31752	71.56772	peak_1818
chromosome_4	3481533	3486743	5211	3483964	417	4.22781	122.64922	peak_1819
chromosome_4	3493414	3494469	1056	3493677	196	1.99253	17.10567	peak_1820
chromosome_4	3494769	3494997	229	3494903	148	1.49494	5.24387	peak_1821
chromosome_4	3496808	3497051	244	3496953	131	1.3351	2.69676	peak_1822
chromosome_4	3501110	3504366	3257	3502554	343	2.90108	61.5098	peak_1823
chromosome_4	3510880	3512812	1933	3511087	188	1.91162	14.79102	peak_1824
chromosome_4	3513532	3514054	523	3513770	199	2.02288	18.00867	peak_1825
chromosome_4	3515241	3516120	880	3515874	301	3.05455	58.63382	peak_1826
chromosome_4	3516497	3517130	634	3516732	139	1.41601	3.87859	peak_1827
chromosome_4	3517406	3519272	1867	3517987	209	2.12402	21.15431	peak_1828
chromosome_4	3541172	3542715	1544	3542007	178	1.7132	10.22513	peak_1829
chromosome_4	3565557	3566002	446	3565634	151	1.40817	4.05579	peak_1830
chromosome_4	3668068	3668354	287	3668224	140	1.36663	3.25474	peak_1831
chromosome_4	3731208	3744371	13164	3742661	366	3.71198	92.5478	peak_1832
chromosome_4	3744648	3746663	2016	3746120	282	2.83938	49.13468	peak_1833
chromosome_4	3746971	3748603	1633	3747601	222	2.25551	25.54427	peak_1834
chromosome_4	3749027	3758464	9438	3750091	240	2.43757	32.15551	peak_1835
chromosome_4	3758781	3759626	846	3759353	150	1.52727	5.79854	peak_1836
chromosome_4	3760128	3763147	3020	3761639	232	2.35665	29.14271	peak_1837
chromosome_4	3763526	3764239	714	3763723	250	2.53871	36.08215	peak_1838
chromosome_4	3800547	3802385	1839	3802151	156	1.58796	6.98288	peak_1839
chromosome_4	3803379	3804986	1608	3803579	232	2.33236	28.5461	peak_1840
chromosome_4	3806023	3806411	389	3806165	166	1.6891	9.16107	peak_1841
chromosome_4	3806649	3807498	850	3807071	166	1.49004	5.72694	peak_1842
chromosome_4	3808143	3808498	356	3808353	148	1.2953	2.48379	peak_1843
chromosome_4	3812941	3814084	1144	3813371	211	1.91171	16.47943	peak_1844
chromosome_4	3815350	3818745	3396	3817977	256	2.59389	38.38185	peak_1845
chromosome_4	3819554	3829810	10257	3823301	278	2.82191	47.97282	peak_1846
chromosome_4	3830345	3832367	2023	3830897	300	3.04443	58.15453	peak_1847
chromosome_4	3832762	3842628	9867	3837277	297	3.01409	56.72545	peak_1848
chromosome_4	3842870	3862817	19948	3854613	275	2.48883	38.12889	peak_1849
chromosome_4	3863097	3868801	5705	3867197	294	2.94234	54.13145	peak_1850
chromosome_4	3869221	3871149	1929	3870512	240	2.43757	32.15551	peak_1851
chromosome_4	3871682	3885964	14283	3883357	381	3.8637	101.08733	peak_1852
chromosome_4	3886789	3889203	2415	3888557	248	2.51848	35.28278	peak_1853
chromosome_4	3890860	3892488	1629	3891429	192	1.74038	11.52164	peak_1854
chromosome_4	3893469	3896252	2784	3895657	249	2.31658	30.12783	peak_1855
chromosome_4	3897996	3899538	1543	3898521	190	1.90429	14.79102	peak_1856
chromosome_4	3900671	3902846	2176	3901845	206	2.07961	19.8739	peak_1857
chromosome_4	3904204	3905776	1573	3904997	245	2.05414	22.74393	peak_1858
chromosome_4	3906223	3912373	6151	3910441	268	2.47426	36.7897	peak_1859
chromosome_4	3912842	3913078	237	3912924	151	1.51748	5.68334	peak_1860
chromosome_4	3913450	3917936	4487	3913989	225	2.25413	25.84538	peak_1861
chromosome_4	3919106	3920430	1325	3919880	196	1.99064	17.07108	peak_1862
chromosome_4	3932296	3932748	453	3932587	149	1.51716	5.61037	peak_1863
chromosome_4	3936089	3940925	4837	3939975	234	2.00179	20.44557	peak_1864
chromosome_4	3942087	3944791	2705	3942687	249	2.20733	27.21581	peak_1865
chromosome_4	3945019	3949182	4164	3945635	254	2.57917	37.70143	peak_1866
chromosome_4	3950418	3952818	2401	3950960	253	2.47506	34.82681	peak_1867
chromosome_4	3953775	3954409	635	3953974	150	1.46261	4.82507	peak_1868
chromosome_4	3955466	3956570	1105	3955655	158	1.53811	6.24923	peak_1869
chromosome_4	3956910	3957222	313	3957173	131	1.31326	2.44399	peak_1870
chromosome_4	3957471	3957705	235	3957553	155	1.55721	6.44813	peak_1871
chromosome_4	3969288	3969520	233	3969418	142	1.39125	3.61797	peak_1872
chromosome_4	3971545	3974565	3021	3973885	236	2.33631	29.11922	peak_1873
chromosome_4	3976791	3982878	6088	3982475	295	2.65503	45.86494	peak_1874
chromosome_4	3984878	3985818	941	3985475	161	1.49264	5.61314	peak_1875
chromosome_4	3986053	3986683	631	3986423	241	2.38669	30.99761	peak_1876
chromosome_4	3987939	3992856	4918	3992273	250	2.30016	29.80673	peak_1877
chromosome_4	3994699	3997731	3033	3995485	304	2.58506	45.04543	peak_1878
chromosome_4	4000577	4002149	1573	4001799	216	2.05535	20.21303	peak_1879
chromosome_4	4004917	4006168	1252	4005942	195	1.98242	16.80885	peak_1880
chromosome_4	4008238	4008818	581	4008351	144	1.46659	4.71	peak_1881
chromosome_4	4013459	4013806	348	4013564	144	1.43776	4.30357	peak_1882
chromosome_4	4014642	4016556	1915	4015953	247	2.17831	26.23726	peak_1883
chromosome_4	4017285	4018759	1475	4018096	262	2.57076	38.62046	peak_1884
chromosome_4	4021348	4023290	1943	4023018	231	2.13761	23.59724	peak_1885
chromosome_4	4034900	4035475	576	4035182	233	1.87087	17.05434	peak_1886
chromosome_4	4035998	4037443	1446	4036348	191	1.89158	14.59464	peak_1887
chromosome_4	4038704	4044224	5521	4043726	261	2.36258	32.79351	peak_1888
chromosome_4	4045268	4055783	10516	4048225	291	2.70517	46.74298	peak_1889
chromosome_4	4056968	4060864	3897	4059413	283	2.56097	41.32492	peak_1890
chromosome_4	4062796	4065524	2729	4062970	212	2.02882	19.24796	peak_1891
chromosome_4	4068176	4070469	2294	4068895	229	2.2412	25.95944	peak_1892
chromosome_4	4073699	4075209	1511	4074619	173	1.7599	10.83126	peak_1893
chromosome_4	4078293	4079043	751	4078735	203	1.99145	17.65859	peak_1894
chromosome_4	4082521	4083638	1118	4083127	182	1.49851	6.37197	peak_1895
chromosome_4	4091385	4092247	863	4092009	170	1.57557	7.32873	peak_1896
chromosome_4	4093491	4094481	991	4094277	248	2.24612	28.14072	peak_1897
chromosome_4	4094910	4098385	3476	4095571	231	2.31677	28.04328	peak_1898
chromosome_4	4098859	4100768	1910	4100204	267	2.07412	25.25388	peak_1899
chromosome_4	4102665	4104069	1405	4103475	193	1.75422	11.8606	peak_1900
chromosome_4	4105014	4106741	1728	4105529	219	1.97334	18.52936	peak_1901
chromosome_4	4107124	4107481	358	4107307	162	1.64865	8.25993	peak_1902
chromosome_4	4108149	4108403	255	4108259	165	1.67899	8.93205	peak_1903
chromosome_4	4109174	4110934	1761	4110272	244	2.47803	33.70482	peak_1904
chromosome_4	4112428	4114429	2002	4112678	237	2.27005	27.55925	peak_1905
chromosome_4	4114760	4115828	1069	4115245	317	2.83733	54.97694	peak_1906
chromosome_4	4119268	4120023	756	4119451	170	1.7083	9.71388	peak_1907
chromosome_4	4121354	4122260	907	4121857	220	1.80967	14.70464	peak_1908
chromosome_4	4122692	4123318	627	4122957	188	1.88509	14.24701	peak_1909
chromosome_4	4124362	4125453	1092	4125185	216	2.19482	23.47664	peak_1910
chromosome_4	4128987	4129543	557	4129433	170	1.72956	10.10118	peak_1911
chromosome_4	4130677	4131036	360	4130871	186	1.89139	14.23392	peak_1912
chromosome_4	4131568	4132243	676	4131647	177	1.80036	11.83735	peak_1913
chromosome_4	4134292	4134704	413	4134431	181	1.84082	12.88004	peak_1914
chromosome_4	4140610	4148555	7946	4144883	355	3.60072	86.45081	peak_1915
chromosome_4	4148850	4170731	21882	4159000	333	3.07743	65.42026	peak_1916
chromosome_4	4171054	4191298	20245	4178027	300	3.04443	58.15453	peak_1917
chromosome_4	4191566	4192544	979	4191882	264	2.68031	41.86875	peak_1918
chromosome_4	4192782	4196717	3936	4193287	264	2.68031	41.86875	peak_1919
chromosome_4	4200718	4201226	509	4200969	152	1.5475	6.18293	peak_1920
chromosome_4	4201983	4203355	1373	4202552	231	2.24774	26.33803	peak_1921
chromosome_4	4203623	4205293	1671	4204884	218	1.8655	15.89723	peak_1922
chromosome_4	4214088	4214668	581	4214417	176	1.77869	11.36239	peak_1923
chromosome_4	4216959	4217893	935	4217521	182	1.70418	10.26035	peak_1924
chromosome_4	4255281	4256232	952	4256049	175	1.6129	8.20353	peak_1925
chromosome_4	4265053	4273275	8223	4271775	279	2.83203	48.42037	peak_1926
chromosome_4	4273637	4304538	30902	4302266	353	3.58049	85.35754	peak_1927
chromosome_4	4304883	4306163	1281	4305275	186	1.89139	14.23392	peak_1928
chromosome_4	4314982	4316138	1157	4315671	204	1.71178	11.56196	peak_1929
chromosome_4	4335088	4336841	1754	4335392	180	1.53409	6.95289	peak_1930
chromosome_4	4338689	4339961	1273	4339029	159	1.51258	5.87146	peak_1931
chromosome_4	4353950	4355376	1427	4354252	214	1.92849	17.0893	peak_1932
chromosome_4	4356170	4356561	392	4356424	171	1.43623	4.97977	peak_1933
chromosome_4	4360628	4364313	3686	4363950	284	2.77713	47.71072	peak_1934
chromosome_4	4365159	4371771	6613	4368706	361	3.66141	89.75965	peak_1935
chromosome_4	4372028	4379120	7093	4377212	360	3.43852	82.52265	peak_1936
chromosome_4	4387937	4404010	16074	4391398	411	4.16713	118.94871	peak_1937
chromosome_4	4404360	4406881	2522	4406060	234	2.35779	29.41663	peak_1938
chromosome_4	4407115	4407488	374	4407277	139	1.41601	3.87859	peak_1939
chromosome_4	4408912	4416654	7743	4415024	339	3.43889	77.83295	peak_1940
chromosome_4	4417243	4419686	2444	4417959	241	2.44768	32.54016	peak_1941
chromosome_4	4420367	4423234	2868	4422972	341	3.04321	65.83865	peak_1942
chromosome_4	4423761	4429963	6203	4426137	273	1.94287	21.91854	peak_1943
chromosome_4	4430649	4432671	2023	4431084	416	4.2177	122.02998	peak_1944
chromosome_4	4437949	4438310	362	4438252	159	1.6183	7.61006	peak_1945
chromosome_4	4439718	4448250	8533	4440314	402	4.0761	113.47297	peak_1946
chromosome_4	4449213	4500582	51370	4475994	416	3.97191	113.85905	peak_1947
chromosome_4	4501245	4504691	3447	4501550	391	3.96484	106.91673	peak_1948
chromosome_4	4505469	4514275	8807	4513308	394	3.8808	105.0164	peak_1949
chromosome_4	4514522	4515051	530	4514657	179	1.82059	12.35416	peak_1950
chromosome_4	4515441	4518310	2870	4517528	238	2.41734	31.39161	peak_1951
chromosome_4	4518601	4520074	1474	4519911	193	1.96219	16.22162	peak_1952
chromosome_4	4521702	4541599	19898	4529562	403	4.08621	114.07584	peak_1953
chromosome_4	4542700	4543894	1195	4543252	246	2.49825	34.49037	peak_1954
chromosome_4	4544131	4544934	804	4544598	174	1.77002	11.0793	peak_1955
chromosome_4	4547838	4549363	1526	4548562	182	1.81006	12.34213	peak_1956
chromosome_4	4549979	4553014	3036	4550990	288	2.4132	37.59236	peak_1957
chromosome_4	4554562	4555358	797	4554828	160	1.56474	6.76065	peak_1958
chromosome_4	4561783	4564001	2219	4562558	223	2.15788	23.31182	peak_1959
chromosome_4	4564429	4578882	14454	4572802	301	3.05455	58.63382	peak_1960
chromosome_4	4599522	4599836	315	4599761	134	1.36544	3.11814	peak_1961
chromosome_4	4601057	4602852	1796	4602725	174	1.58651	7.68021	peak_1962
chromosome_4	4605013	4608604	3592	4606286	239	2.38901	30.80626	peak_1963
chromosome_4	4609640	4610234	595	4609929	202	1.96629	17.02235	peak_1964
chromosome_4	4610883	4612344	1462	4611233	236	2.31118	28.48203	peak_1965
chromosome_4	4612654	4614691	2038	4614120	231	2.24139	26.18482	peak_1966
chromosome_4	4615095	4616251	1157	4615769	197	1.78392	12.71975	peak_1967
chromosome_4	4617345	4619954	2610	4619180	254	2.18315	27.07342	peak_1968
chromosome_4	4620863	4632794	11932	4622555	422	4.27839	125.76858	peak_1969
chromosome_4	4633599	4666217	32619	4655609	437	3.90802	117.22205	peak_1970
chromosome_4	4669346	4670677	1332	4669780	184	1.87116	13.68568	peak_1971
chromosome_4	4671882	4679828	7947	4677340	260	2.47211	35.67393	peak_1972
chromosome_4	4681066	4682664	1599	4682125	193	1.93446	15.64272	peak_1973
chromosome_4	4684224	4691208	6985	4690540	250	2.5149	35.46689	peak_1974
chromosome_4	4692168	4693331	1164	4692548	223	2.25403	25.61979	peak_1975
chromosome_4	4694231	4696935	2705	4696187	222	2.14825	22.9816	peak_1976
chromosome_4	4698686	4700013	1328	4699033	196	1.63691	9.58755	peak_1977
chromosome_4	4700500	4703273	2774	4701303	202	2.01054	17.99825	peak_1978
chromosome_4	4704052	4705099	1048	4704724	206	1.94462	16.84736	peak_1979
chromosome_4	4705999	4709975	3977	4709376	355	3.60072	86.45081	peak_1980
chromosome_5	207	9292	9086	1040	422	4.27839	125.76858	peak_1981
chromosome_5	9933	11734	1802	10338	268	2.58882	39.9756	peak_1982
chromosome_5	13627	14544	918	13907	215	1.80364	14.24894	peak_1983
chromosome_5	20020	20689	670	20115	158	1.33426	3.15303	peak_1984
chromosome_5	21012	21539	528	21099	170	1.47144	5.53657	peak_1985
chromosome_5	28511	28833	323	28671	137	1.31445	2.55377	peak_1986
chromosome_5	29208	30640	1433	30420	198	1.94772	16.30294	peak_1987
chromosome_5	31458	31688	231	31575	145	1.45758	4.61074	peak_1988
chromosome_5	44279	46183	1905	45114	179	1.82059	12.35416	peak_1989
chromosome_5	51877	52317	441	52247	144	1.37599	3.45712	peak_1990
chromosome_5	53691	54481	791	53757	151	1.53739	5.98943	peak_1991
chromosome_5	60308	61519	1212	61008	192	1.91912	15.2443	peak_1992
chromosome_5	62294	62533	240	62454	132	1.33887	2.75973	peak_1993
chromosome_5	63180	65712	2533	63905	211	2.08313	20.41359	peak_1994
chromosome_5	66087	66467	381	66422	133	1.24825	1.75589	peak_1995
chromosome_5	74942	75357	416	75148	179	1.66757	9.40298	peak_1996
chromosome_5	80629	81057	429	80966	137	1.31445	2.55377	peak_1997
chromosome_5	86506	88415	1910	87223	210	1.94412	17.14195	peak_1998
chromosome_5	88941	116907	27967	112546	393	3.98507	108.09661	peak_1999
chromosome_5	117825	118113	289	117941	192	1.95208	15.93108	peak_2000
chromosome_5	122231	122493	263	122343	177	1.80036	11.83735	peak_2001
chromosome_5	124478	130727	6250	128561	398	4.03564	111.07074	peak_2002
chromosome_5	131066	131480	415	131197	156	1.58796	6.98288	peak_2003
chromosome_5	131742	132082	341	131914	151	1.53739	5.98943	peak_2004
chromosome_5	133104	135434	2331	134980	237	2.21704	26.21271	peak_2005
chromosome_5	135762	138010	2249	137362	204	1.94784	16.77079	peak_2006
chromosome_5	139405	141513	2109	139917	209	2.05002	19.47912	peak_2007
chromosome_5	143913	147723	3811	147023	262	2.66008	41.02197	peak_2008
chromosome_5	148258	149247	990	149054	183	1.64173	9.09745	peak_2009
chromosome_5	151040	155348	4309	155057	230	2.3074	27.69657	peak_2010
chromosome_5	155619	155914	296	155846	136	1.26921	2.01797	peak_2011
chromosome_5	157537	159562	2026	158820	208	1.99072	18.04421	peak_2012
chromosome_5	160797	161172	376	161012	152	1.53155	5.93618	peak_2013
chromosome_5	162358	163993	1636	163474	203	2.06334	19.24207	peak_2014
chromosome_5	165292	166301	1010	166101	282	2.86237	49.7719	peak_2015
chromosome_5	166580	182781	16202	182407	379	3.84347	99.93414	peak_2016
chromosome_5	183124	184087	964	183473	271	2.75111	44.88299	peak_2017
chromosome_5	184831	186336	1506	185993	227	2.23457	25.58155	peak_2018
chromosome_5	186696	187425	730	186950	209	1.68695	11.27101	peak_2019
chromosome_5	189581	192063	2483	190227	233	2.36677	29.51302	peak_2020
chromosome_5	193508	198642	5135	195256	255	2.44173	34.19588	peak_2021
chromosome_5	200420	202784	2365	200870	207	1.97011	17.49959	peak_2022
chromosome_5	205210	205600	391	205409	133	1.31843	2.53684	peak_2023
chromosome_5	206335	208833	2499	207708	260	2.24588	29.43933	peak_2024
chromosome_5	211130	213916	2787	212004	260	2.31654	31.39625	peak_2025
chromosome_5	214587	216271	1685	215873	230	2.27716	26.96024	peak_2026
chromosome_5	222778	224269	1492	223517	252	2.36981	31.89765	peak_2027
chromosome_5	224882	237043	12162	227653	490	4.96617	170.43979	peak_2028
chromosome_5	238020	240556	2537	239419	217	1.99291	18.83229	peak_2029
chromosome_5	244585	245144	560	245001	145	1.4767	4.88462	peak_2030
chromosome_5	246288	247228	941	246835	177	1.73764	10.63632	peak_2031
chromosome_5	249550	251558	2009	250097	287	2.42881	37.93663	peak_2032
chromosome_5	257959	260462	2504	259995	254	2.33681	31.25389	peak_2033
chromosome_5	260984	262269	1286	261348	202	2.05322	18.93065	peak_2034
chromosome_5	263018	266346	3329	265244	261	2.58462	38.85558	peak_2035
chromosome_5	267597	268630	1034	267862	212	2.11238	21.17339	peak_2036
chromosome_5	270343	271320	978	270788	201	1.79288	13.15079	peak_2037
chromosome_5	276502	277513	1012	276847	213	1.98299	18.27731	peak_2038
chromosome_5	278237	279154	918	278487	220	1.94116	17.83739	peak_2039
chromosome_5	287812	290130	2319	288141	237	2.33258	29.14271	peak_2040
chromosome_5	292078	300677	8600	295459	398	4.0271	110.8009	peak_2041
chromosome_5	300915	320876	19962	311741	388	3.9345	105.1559	peak_2042
chromosome_5	321418	333019	11602	327482	310	2.96227	57.59288	peak_2043
