Chr	Start	End	Length	Abs_summit	Pileup	Fold_enrichment	Pvalue	Name
chromosome_5	139400	141911	2512	139432	45.16	1.27766	0.0	peak_3208a
chromosome_5	139400	141911	2512	139768	54.33	1.53156	0.457835	peak_3208b
chromosome_5	139400	141911	2512	140139	51.51	1.45344	0.263606	peak_3208c
chromosome_5	139400	141911	2512	140423	52.92	1.4925	0.283806	peak_3208d
chromosome_5	139400	141911	2512	140603	47.27	1.33625	0.0322985	peak_3208e
chromosome_5	139400	141911	2512	140923	55.03	1.55109	0.479285	peak_3208f
chromosome_5	139400	141911	2512	141143	57.86	1.62922	0.586256	peak_3208g
chromosome_5	139400	141911	2512	141303	61.38	1.72687	0.873993	peak_3208h
chromosome_5	139400	141911	2512	141643	55.74	1.49313	0.370154	peak_3208i
chromosome_5	139400	141911	2512	141835	57.15	1.53026	0.479285	peak_3208j
chromosome_5	144318	146971	2654	144457	51.51	1.45344	0.263606	peak_3209a
chromosome_5	144318	146971	2654	144668	59.97	1.68781	0.697535	peak_3209b
chromosome_5	144318	146971	2654	145066	50.09	1.41438	0.185774	peak_3209c
chromosome_5	144318	146971	2654	145440	55.03	1.55109	0.479285	peak_3209d
chromosome_5	144318	146971	2654	145693	58.56	1.48902	0.401373	peak_3209e
chromosome_5	144318	146971	2654	146024	52.92	1.45085	0.263606	peak_3209f
chromosome_5	144318	146971	2654	146160	54.33	1.45431	0.283806	peak_3209g
chromosome_5	144318	146971	2654	146271	53.62	1.47627	0.283806	peak_3209h
chromosome_5	144318	146971	2654	146617	52.92	1.4543	0.263606	peak_3209i
chromosome_5	144318	146971	2654	146844	58.56	1.61359	0.586256	peak_3209j
chromosome_5	147189	147992	804	147360	60.68	1.67493	0.712917	peak_3210a
chromosome_5	147189	147992	804	147791	58.56	1.45271	0.286963	peak_3210b
chromosome_5	148143	148480	338	148206	49.39	1.35058	0.0999776	peak_3211a
chromosome_5	148143	148480	338	148417	55.74	1.54885	0.479285	peak_3211b
chromosome_5	155419	155667	249	155451	46.57	1.29535	0.0	peak_3212
chromosome_5	159455	159652	198	159558	53.62	1.328	0.0525423	peak_3213
chromosome_5	160455	160618	164	160545	54.33	1.36963	0.170141	peak_3214
chromosome_5	170172	170705	534	170245	47.27	1.33625	0.0322985	peak_3215a
chromosome_5	170172	170705	534	170412	59.97	1.68781	0.697535	peak_3215b
chromosome_5	170172	170705	534	170645	51.51	1.45344	0.263606	peak_3215c
chromosome_5	171495	172074	580	171610	46.57	1.31672	0.0205677	peak_3216a
chromosome_5	171495	172074	580	171686	45.16	1.27766	0.0	peak_3216b
chromosome_5	171495	172074	580	171879	47.98	1.35578	0.0322985	peak_3216c
chromosome_5	172312	172598	287	172549	53.62	1.51203	0.370154	peak_3217
chromosome_5	174000	174245	246	174101	47.27	1.33625	0.0322985	peak_3218
chromosome_5	180047	180571	525	180307	49.39	1.39484	0.170141	peak_3219a
chromosome_5	180047	180571	525	180473	50.8	1.43391	0.185774	peak_3219b
chromosome_5	180792	181242	451	181032	51.51	1.45344	0.263606	peak_3220
chromosome_5	182139	183215	1077	182174	47.27	1.33625	0.0322985	peak_3221a
chromosome_5	182139	183215	1077	182566	47.27	1.33625	0.0322985	peak_3221b
chromosome_5	182139	183215	1077	182823	54.33	1.53156	0.457835	peak_3221c
chromosome_5	182139	183215	1077	183040	45.16	1.27766	0.0	peak_3221d
chromosome_5	183793	183990	198	183879	49.39	1.39484	0.170141	peak_3222
chromosome_5	184732	185911	1180	184807	55.03	1.55109	0.479285	peak_3223a
chromosome_5	184732	185911	1180	184958	53.62	1.51203	0.370154	peak_3223b
chromosome_5	184732	185911	1180	185215	50.8	1.43391	0.185774	peak_3223c
chromosome_5	184732	185911	1180	185501	47.27	1.30465	0.0205677	peak_3223d
chromosome_5	184732	185911	1180	185659	47.27	1.33625	0.0322985	peak_3223e
chromosome_5	186279	186498	220	186410	49.39	1.39484	0.170141	peak_3224
chromosome_5	186661	186945	285	186733	49.39	1.39484	0.170141	peak_3225
chromosome_5	187539	187820	282	187572	51.51	1.28062	0.0105828	peak_3226
chromosome_5	189671	189911	241	189704	45.16	1.27686	0.0	peak_3227
chromosome_5	190070	190369	300	190137	49.39	1.3844	0.170141	peak_3228
chromosome_5	191411	191563	153	191488	52.21	1.40029	0.185774	peak_3229
chromosome_5	193521	194885	1365	193559	50.09	1.25118	0.0	peak_3230a
chromosome_5	193521	194885	1365	193820	55.03	1.55109	0.479285	peak_3230b
chromosome_5	193521	194885	1365	194067	52.21	1.33027	0.0893845	peak_3230c
chromosome_5	193521	194885	1365	194308	47.98	1.35578	0.0322985	peak_3230d
chromosome_5	193521	194885	1365	194467	52.21	1.47297	0.283806	peak_3230e
chromosome_5	193521	194885	1365	194635	51.51	1.41907	0.185774	peak_3230f
chromosome_5	193521	194885	1365	194814	50.8	1.43391	0.185774	peak_3230g
chromosome_5	195612	195793	182	195691	50.09	1.41438	0.185774	peak_3231
chromosome_5	197184	197392	209	197372	50.8	1.43391	0.185774	peak_3232
chromosome_5	197589	197752	164	197621	48.68	1.30745	0.0205677	peak_3233
chromosome_5	202721	203058	338	202778	49.39	1.39484	0.170141	peak_3234
chromosome_5	206059	206393	335	206219	47.98	1.28889	0.0	peak_3235
chromosome_5	206983	207304	322	207055	45.16	1.27766	0.0	peak_3236
chromosome_5	208261	208717	457	208330	47.27	1.33625	0.0322985	peak_3237a
chromosome_5	208261	208717	457	208508	54.33	1.53156	0.457835	peak_3237b
chromosome_5	210745	210915	171	210778	45.16	1.26707	0.0	peak_3238
chromosome_5	211652	212529	878	211729	53.62	1.51203	0.370154	peak_3239a
chromosome_5	211652	212529	878	211944	53.62	1.51203	0.370154	peak_3239b
chromosome_5	211652	212529	878	212178	62.09	1.7464	0.873993	peak_3239c
chromosome_5	211652	212529	878	212428	67.03	1.83784	0.873993	peak_3239d
chromosome_5	212721	213241	521	212750	48.68	1.27393	0.0	peak_3240a
chromosome_5	212721	213241	521	213017	48.68	1.27393	0.0	peak_3240b
chromosome_5	212721	213241	521	213163	47.98	1.35578	0.0322985	peak_3240c
chromosome_5	213485	213789	305	213680	59.27	1.62237	0.681741	peak_3241
chromosome_5	215645	216193	549	215818	49.39	1.34952	0.0999776	peak_3242a
chromosome_5	215645	216193	549	215989	53.62	1.46694	0.283806	peak_3242b
chromosome_5	219489	219750	262	219674	50.8	1.3282	0.0322985	peak_3243
chromosome_5	223452	226776	3325	223607	55.03	1.47456	0.370154	peak_3244a
chromosome_5	223452	226776	3325	223924	48.68	1.37531	0.0999776	peak_3244b
chromosome_5	223452	226776	3325	224539	64.21	1.48194	0.479285	peak_3244c
chromosome_5	223452	226776	3325	224902	57.86	1.54883	0.479285	peak_3244d
chromosome_5	223452	226776	3325	225144	55.03	1.55109	0.479285	peak_3244e
chromosome_5	223452	226776	3325	225494	54.33	1.53156	0.457835	peak_3244f
chromosome_5	223452	226776	3325	225913	55.74	1.57062	0.479285	peak_3244g
chromosome_5	223452	226776	3325	226342	51.51	1.45344	0.263606	peak_3244h
chromosome_5	223452	226776	3325	226650	61.38	1.72687	0.873993	peak_3244i
chromosome_5	228539	228705	167	228585	45.16	1.27766	0.0	peak_3245
chromosome_5	229213	229428	216	229334	50.8	1.43391	0.185774	peak_3246
chromosome_5	230914	231180	267	231094	45.16	1.27766	0.0	peak_3247
chromosome_5	232661	232854	194	232760	45.16	1.27766	0.0	peak_3248
chromosome_5	233671	234028	358	233760	47.27	1.33625	0.0322985	peak_3249
chromosome_5	234179	234685	507	234281	50.8	1.43391	0.185774	peak_3250
chromosome_5	234896	235068	173	234988	49.39	1.39484	0.170141	peak_3251
chromosome_5	235267	235794	528	235680	47.98	1.35578	0.0322985	peak_3252
chromosome_5	237012	237378	367	237093	59.97	1.68781	0.697535	peak_3253
chromosome_5	237938	238527	590	237998	50.09	1.41438	0.185774	peak_3254a
chromosome_5	237938	238527	590	238183	49.39	1.39484	0.170141	peak_3254b
chromosome_5	237938	238527	590	238450	53.62	1.51203	0.370154	peak_3254c
chromosome_5	239093	239339	247	239098	45.86	1.29719	0.0	peak_3255
chromosome_5	239544	240235	692	239820	54.33	1.53156	0.457835	peak_3256a
chromosome_5	239544	240235	692	240155	52.21	1.47297	0.283806	peak_3256b
chromosome_5	240420	240710	291	240554	48.68	1.37531	0.0999776	peak_3257
chromosome_5	240937	241437	501	241004	45.86	1.29719	0.0	peak_3258a
chromosome_5	240937	241437	501	241256	53.62	1.51203	0.370154	peak_3258b
chromosome_5	245633	246307	675	245823	61.38	1.72687	0.873993	peak_3259a
chromosome_5	245633	246307	675	246024	51.51	1.45344	0.263606	peak_3259b
chromosome_5	246496	246784	289	246575	46.57	1.31672	0.0205677	peak_3260
chromosome_5	251304	251816	513	251592	56.44	1.55315	0.479285	peak_3261
chromosome_5	260357	260565	209	260446	46.57	1.31672	0.0205677	peak_3262
chromosome_5	261378	261690	313	261612	59.97	1.68781	0.697535	peak_3263
chromosome_5	263244	263655	412	263313	52.21	1.47297	0.283806	peak_3264
chromosome_5	263878	264336	459	264124	46.57	1.31672	0.0205677	peak_3265
chromosome_5	265677	265857	181	265708	45.16	1.27766	0.0	peak_3266
chromosome_5	266131	266507	377	266397	48.68	1.30745	0.0205677	peak_3267
chromosome_5	277577	277986	410	277725	54.33	1.42135	0.263606	peak_3268
chromosome_5	278296	278473	178	278359	47.27	1.26689	0.0	peak_3269
chromosome_5	278773	278938	166	278843	48.68	1.28852	0.0	peak_3270
chromosome_5	288883	289323	441	288963	51.51	1.41624	0.185774	peak_3271a
chromosome_5	288883	289323	441	289236	47.98	1.35578	0.0322985	peak_3271b
chromosome_5	292361	293034	674	292430	47.98	1.35578	0.0322985	peak_3272a
chromosome_5	292361	293034	674	292661	50.8	1.43391	0.185774	peak_3272b
chromosome_5	292361	293034	674	292936	52.21	1.47297	0.283806	peak_3272c
chromosome_5	298140	298456	317	298201	47.27	1.33625	0.0322985	peak_3273a
chromosome_5	298140	298456	317	298327	45.86	1.29719	0.0	peak_3273b
chromosome_5	299229	299873	645	299458	47.98	1.35578	0.0322985	peak_3274
chromosome_5	300271	300493	223	300387	52.92	1.4925	0.283806	peak_3275
chromosome_5	301663	301962	300	301691	45.86	1.29719	0.0	peak_3276a
chromosome_5	301663	301962	300	301888	50.09	1.41438	0.185774	peak_3276b
chromosome_5	303572	303817	246	303695	45.86	1.29719	0.0	peak_3277
chromosome_5	304215	304846	632	304353	47.98	1.35578	0.0322985	peak_3278a
chromosome_5	304215	304846	632	304681	50.8	1.43391	0.185774	peak_3278b
chromosome_5	305246	305778	533	305683	55.03	1.55109	0.479285	peak_3279
chromosome_5	306832	307127	296	307030	50.09	1.41438	0.185774	peak_3280
chromosome_5	307305	307487	183	307408	50.8	1.43391	0.185774	peak_3281
chromosome_5	310725	311157	433	310772	47.27	1.33625	0.0322985	peak_3282a
chromosome_5	310725	311157	433	311021	45.86	1.29719	0.0	peak_3282b
chromosome_5	324654	325427	774	324778	57.86	1.62922	0.586256	peak_3283a
chromosome_5	324654	325427	774	325053	45.16	1.27766	0.0	peak_3283b
chromosome_5	324654	325427	774	325376	47.27	1.33625	0.0322985	peak_3283c
chromosome_5	335284	335637	354	335415	47.98	1.35578	0.0322985	peak_3284
chromosome_5	336655	336912	258	336715	45.86	1.29719	0.0	peak_3285
chromosome_5	337280	337537	258	337520	46.57	1.31672	0.0205677	peak_3286
chromosome_5	337907	338278	372	337979	45.16	1.27766	0.0	peak_3287a
chromosome_5	337907	338278	372	338191	52.21	1.47297	0.283806	peak_3287b
chromosome_5	340955	341315	361	340985	45.86	1.29719	0.0	peak_3288a
chromosome_5	340955	341315	361	341241	47.27	1.33625	0.0322985	peak_3288b
chromosome_5	345108	345305	198	345186	53.62	1.51203	0.370154	peak_3289
chromosome_5	347352	348033	682	347438	47.27	1.33625	0.0322985	peak_3290a
chromosome_5	347352	348033	682	347796	51.51	1.45344	0.263606	peak_3290b
chromosome_5	348743	348932	190	348783	45.16	1.27766	0.0	peak_3291
chromosome_5	350067	350377	311	350202	50.8	1.43391	0.185774	peak_3292
chromosome_5	351882	352400	519	351948	47.98	1.35578	0.0322985	peak_3293a
chromosome_5	351882	352400	519	352148	47.27	1.33625	0.0322985	peak_3293b
chromosome_5	353182	353750	569	353270	47.27	1.33625	0.0322985	peak_3294a
chromosome_5	353182	353750	569	353402	45.16	1.27766	0.0	peak_3294b
chromosome_5	353182	353750	569	353691	48.68	1.37531	0.0999776	peak_3294c
chromosome_5	369740	370012	273	369896	45.86	1.29719	0.0	peak_3295
chromosome_5	371282	371548	267	371422	50.09	1.41438	0.185774	peak_3296
chromosome_5	373106	373393	288	373259	54.33	1.53156	0.457835	peak_3297
chromosome_5	374780	374996	217	374844	45.16	1.27766	0.0	peak_3298
chromosome_5	378060	378206	147	378103	49.39	1.39484	0.170141	peak_3299
chromosome_5	378537	378733	197	378666	48.68	1.37531	0.0999776	peak_3300
chromosome_5	380268	380589	322	380420	55.74	1.57062	0.479285	peak_3301
chromosome_5	383081	383288	208	383110	45.16	1.27766	0.0	peak_3302
chromosome_5	384144	384300	157	384217	46.57	1.31672	0.0205677	peak_3303
chromosome_5	384840	385001	162	384914	53.62	1.51203	0.370154	peak_3304
chromosome_5	388121	388483	363	388279	46.57	1.31672	0.0205677	peak_3305
chromosome_5	391209	391573	365	391354	45.16	1.27766	0.0	peak_3306
chromosome_5	394084	394329	246	394159	45.16	1.27766	0.0	peak_3307
chromosome_5	399945	400543	599	400028	47.27	1.33625	0.0322985	peak_3308a
chromosome_5	399945	400543	599	400297	53.62	1.51203	0.370154	peak_3308b
chromosome_5	401725	402031	307	401958	56.44	1.59015	0.570883	peak_3309
chromosome_5	403456	403821	366	403468	49.39	1.32602	0.0322985	peak_3310
chromosome_5	414384	414672	289	414454	51.51	1.45344	0.263606	peak_3311
chromosome_5	416889	418687	1799	416961	57.15	1.60968	0.586256	peak_3312a
chromosome_5	416889	418687	1799	417161	51.51	1.45344	0.263606	peak_3312b
chromosome_5	416889	418687	1799	417355	50.09	1.41438	0.185774	peak_3312c
chromosome_5	416889	418687	1799	417647	57.86	1.62922	0.586256	peak_3312d
chromosome_5	416889	418687	1799	417873	52.92	1.4925	0.283806	peak_3312e
chromosome_5	416889	418687	1799	418110	45.16	1.27766	0.0	peak_3312f
chromosome_5	416889	418687	1799	418317	52.21	1.47297	0.283806	peak_3312g
chromosome_5	416889	418687	1799	418593	51.51	1.28062	0.0105828	peak_3312h
chromosome_5	423354	423978	625	423414	50.09	1.41438	0.185774	peak_3313a
chromosome_5	423354	423978	625	423857	59.97	1.68781	0.697535	peak_3313b
chromosome_5	424130	424712	583	424216	54.33	1.53156	0.457835	peak_3314a
chromosome_5	424130	424712	583	424356	48.68	1.37531	0.0999776	peak_3314b
chromosome_5	424130	424712	583	424537	54.33	1.53156	0.457835	peak_3314c
chromosome_5	425584	425799	216	425652	47.98	1.35578	0.0322985	peak_3315
chromosome_5	427316	427695	380	427358	49.39	1.39484	0.170141	peak_3316a
chromosome_5	427316	427695	380	427612	55.74	1.57062	0.479285	peak_3316b
chromosome_5	427852	428561	710	427908	46.57	1.31672	0.0205677	peak_3317a
chromosome_5	427852	428561	710	428241	46.57	1.31672	0.0205677	peak_3317b
chromosome_5	427852	428561	710	428436	47.98	1.32372	0.0205677	peak_3317c
chromosome_5	432982	433128	147	433063	52.92	1.4925	0.283806	peak_3318
chromosome_5	434169	434339	171	434230	45.16	1.27766	0.0	peak_3319
chromosome_5	436929	437098	170	437003	47.27	1.33625	0.0322985	peak_3320
chromosome_5	441206	441478	273	441375	53.62	1.51203	0.370154	peak_3321
chromosome_5	453100	453429	330	453340	50.09	1.41438	0.185774	peak_3322
chromosome_5	466302	466532	231	466401	50.8	1.43391	0.185774	peak_3323
chromosome_5	466754	467176	423	466831	51.51	1.45344	0.263606	peak_3324a
chromosome_5	466754	467176	423	467059	57.86	1.62922	0.586256	peak_3324b
chromosome_5	467818	468141	324	467899	49.39	1.39484	0.170141	peak_3325a
chromosome_5	467818	468141	324	468035	52.21	1.44328	0.276024	peak_3325b
chromosome_5	469524	469749	226	469639	50.09	1.38093	0.170141	peak_3326
chromosome_5	470279	470533	255	470351	50.09	1.41438	0.185774	peak_3327
chromosome_5	471647	471861	215	471826	51.51	1.34629	0.0999776	peak_3328
chromosome_5	472813	473182	370	472909	48.68	1.34225	0.0322985	peak_3329a
chromosome_5	472813	473182	370	473087	46.57	1.28558	0.0	peak_3329b
chromosome_5	473730	474506	777	473776	52.21	1.47297	0.283806	peak_3330a
chromosome_5	473730	474506	777	474185	50.09	1.41438	0.185774	peak_3330b
chromosome_5	476485	477069	585	476546	47.98	1.35578	0.0322985	peak_3331a
chromosome_5	476485	477069	585	476738	51.51	1.45344	0.263606	peak_3331b
chromosome_5	476485	477069	585	476879	59.97	1.64789	0.681741	peak_3331c
chromosome_5	477243	477509	267	477430	45.86	1.29719	0.0	peak_3332
chromosome_5	478578	478924	347	478653	48.68	1.37531	0.0999776	peak_3333a
chromosome_5	478578	478924	347	478824	47.27	1.33625	0.0322985	peak_3333b
chromosome_5	481507	481867	361	481577	48.68	1.37531	0.0999776	peak_3334a
chromosome_5	481507	481867	361	481743	59.97	1.68781	0.697535	peak_3334b
chromosome_5	482028	482661	634	482125	45.16	1.27766	0.0	peak_3335a
chromosome_5	482028	482661	634	482328	49.39	1.39484	0.170141	peak_3335b
chromosome_5	482028	482661	634	482566	55.74	1.57062	0.479285	peak_3335c
chromosome_5	483126	483429	304	483222	48.68	1.37531	0.0999776	peak_3336
chromosome_5	483962	484134	173	484038	46.57	1.31672	0.0205677	peak_3337
chromosome_5	484292	484532	241	484354	48.68	1.27393	0.0	peak_3338
chromosome_5	485337	486580	1244	485707	61.38	1.64166	0.697535	peak_3339a
chromosome_5	485337	486580	1244	485937	65.62	1.80045	0.873993	peak_3339b
chromosome_5	485337	486580	1244	486485	50.09	1.31011	0.0322985	peak_3339c
chromosome_5	487441	488110	670	487612	61.38	1.72687	0.873993	peak_3340
chromosome_5	516413	516681	269	516499	48.68	1.37531	0.0999776	peak_3341a
chromosome_5	516413	516681	269	516597	47.98	1.35578	0.0322985	peak_3341b
chromosome_5	517373	517520	148	517441	58.56	1.64875	0.681741	peak_3342
chromosome_5	518529	518859	331	518582	47.27	1.33625	0.0322985	peak_3343a
chromosome_5	518529	518859	331	518816	49.39	1.39484	0.170141	peak_3343b
chromosome_5	519106	519437	332	519346	47.27	1.33625	0.0322985	peak_3344
chromosome_5	519619	520113	495	519967	59.27	1.66828	0.697535	peak_3345
chromosome_5	520353	520720	368	520532	47.98	1.35578	0.0322985	peak_3346
chromosome_5	521542	521847	306	521575	46.57	1.31672	0.0205677	peak_3347
chromosome_5	523482	523899	418	523541	53.62	1.51203	0.370154	peak_3348a
chromosome_5	523482	523899	418	523741	47.98	1.35578	0.0322985	peak_3348b
chromosome_5	525255	525763	509	525336	47.27	1.33625	0.0322985	peak_3349a
chromosome_5	525255	525763	509	525509	47.98	1.35578	0.0322985	peak_3349b
chromosome_5	526682	527358	677	526733	48.68	1.37531	0.0999776	peak_3350a
chromosome_5	526682	527358	677	526949	57.15	1.60968	0.586256	peak_3350b
chromosome_5	528364	528594	231	528453	48.68	1.37531	0.0999776	peak_3351
chromosome_5	530919	531079	161	530991	52.92	1.4925	0.283806	peak_3352
chromosome_5	531717	532020	304	531812	45.86	1.29719	0.0	peak_3353
chromosome_5	533643	533826	184	533675	45.16	1.27766	0.0	peak_3354
chromosome_5	534996	535425	430	535047	47.98	1.35578	0.0322985	peak_3355a
chromosome_5	534996	535425	430	535295	52.92	1.4925	0.283806	peak_3355b
chromosome_5	534996	535425	430	535415	47.98	1.35578	0.0322985	peak_3355c
chromosome_5	537242	537481	240	537292	47.27	1.33625	0.0322985	peak_3356
chromosome_5	541157	541476	320	541194	45.16	1.27766	0.0	peak_3357
chromosome_5	544914	545336	423	545077	45.86	1.29719	0.0	peak_3358
chromosome_5	547534	547684	151	547606	50.8	1.43391	0.185774	peak_3359
chromosome_5	560751	561034	284	560819	47.98	1.32372	0.0205677	peak_3360
chromosome_5	562725	562906	182	562822	45.16	1.27766	0.0	peak_3361
chromosome_5	563924	564099	176	563990	53.62	1.51203	0.370154	peak_3362
chromosome_5	576694	577199	506	576785	55.03	1.55109	0.479285	peak_3363
chromosome_5	582641	582893	253	582723	51.51	1.45344	0.263606	peak_3364
chromosome_5	592403	592613	211	592448	47.27	1.33625	0.0322985	peak_3365
chromosome_5	593929	594171	243	594009	45.16	1.27766	0.0	peak_3366
chromosome_5	597211	597594	384	597326	47.27	1.33625	0.0322985	peak_3367
chromosome_5	608530	608729	200	608648	47.98	1.35578	0.0322985	peak_3368
chromosome_5	621633	621848	216	621709	47.98	1.35578	0.0322985	peak_3369
chromosome_5	623140	623305	166	623215	50.8	1.43391	0.185774	peak_3370
chromosome_5	623634	624016	383	623879	45.86	1.29719	0.0	peak_3371
chromosome_5	625004	625270	267	625033	47.27	1.33625	0.0322985	peak_3372a
chromosome_5	625004	625270	267	625200	45.86	1.29719	0.0	peak_3372b
chromosome_5	628337	628718	382	628429	47.27	1.33625	0.0322985	peak_3373
chromosome_5	632436	632812	377	632521	50.09	1.41438	0.185774	peak_3374
chromosome_5	634129	634370	242	634169	47.27	1.33625	0.0322985	peak_3375
chromosome_5	634596	635105	510	634796	46.57	1.31672	0.0205677	peak_3376
chromosome_5	635657	635896	240	635785	55.03	1.55109	0.479285	peak_3377
chromosome_5	636129	636574	446	636201	49.39	1.39484	0.170141	peak_3378a
chromosome_5	636129	636574	446	636353	48.68	1.37531	0.0999776	peak_3378b
chromosome_5	636129	636574	446	636513	49.39	1.39484	0.170141	peak_3378c
chromosome_5	637740	637902	163	637811	45.86	1.29719	0.0	peak_3379a
chromosome_5	637740	637902	163	637824	47.98	1.35578	0.0322985	peak_3379b
chromosome_5	640529	640675	147	640596	49.39	1.39484	0.170141	peak_3380
chromosome_5	645852	646017	166	645939	49.39	1.39484	0.170141	peak_3381
chromosome_5	665073	665326	254	665178	45.16	1.27766	0.0	peak_3382
chromosome_5	669755	669909	155	669863	52.21	1.47297	0.283806	peak_3383
chromosome_5	673795	674014	220	673863	50.09	1.41438	0.185774	peak_3384
chromosome_5	676882	677172	291	676929	45.16	1.27766	0.0	peak_3385
chromosome_5	678488	678819	332	678591	52.21	1.47297	0.283806	peak_3386a
chromosome_5	678488	678819	332	678677	47.98	1.35578	0.0322985	peak_3386b
chromosome_5	683051	683736	686	683131	55.74	1.30397	0.0322985	peak_3387a
chromosome_5	683051	683736	686	683371	62.09	1.43248	0.330162	peak_3387b
chromosome_5	683051	683736	686	683600	62.79	1.44609	0.319253	peak_3387c
chromosome_5	685691	686111	421	685726	67.03	1.21478	0.0	peak_3388a
chromosome_5	685691	686111	421	685862	57.15	1.26059	0.0205677	peak_3388b
chromosome_5	685691	686111	421	686031	64.21	1.48949	0.479285	peak_3388c
chromosome_5	692642	692847	206	692754	58.56	1.64875	0.681741	peak_3389
chromosome_5	695890	696181	292	695946	46.57	1.31672	0.0205677	peak_3390a
chromosome_5	695890	696181	292	696149	47.98	1.35578	0.0322985	peak_3390b
chromosome_5	696482	696629	148	696561	55.03	1.55109	0.479285	peak_3391
chromosome_5	700729	700895	167	700819	45.16	1.27766	0.0	peak_3392
chromosome_5	703119	703754	636	703432	51.51	1.45344	0.263606	peak_3393a
chromosome_5	703119	703754	636	703684	52.92	1.4925	0.283806	peak_3393b
chromosome_5	704163	704544	382	704223	45.16	1.27766	0.0	peak_3394
chromosome_5	705901	707344	1444	706099	52.92	1.4925	0.283806	peak_3395a
chromosome_5	705901	707344	1444	706346	45.16	1.27766	0.0	peak_3395b
chromosome_5	705901	707344	1444	706585	46.57	1.31672	0.0205677	peak_3395c
chromosome_5	705901	707344	1444	706822	49.39	1.39484	0.170141	peak_3395d
chromosome_5	705901	707344	1444	707140	54.33	1.53156	0.457835	peak_3395e
chromosome_5	708321	708573	253	708354	50.09	1.26946	0.0	peak_3396
chromosome_5	709464	709812	349	709626	47.27	1.33625	0.0322985	peak_3397
chromosome_5	710384	710556	173	710466	46.57	1.31672	0.0205677	peak_3398
chromosome_5	713954	714356	403	714031	45.86	1.29719	0.0	peak_3399a
chromosome_5	713954	714356	403	714290	53.62	1.51203	0.370154	peak_3399b
chromosome_5	716042	716526	485	716289	50.09	1.41438	0.185774	peak_3400
chromosome_5	716978	717159	182	717032	45.86	1.29719	0.0	peak_3401
chromosome_5	721055	721227	173	721118	47.27	1.33625	0.0322985	peak_3402
chromosome_5	721637	721979	343	721743	55.03	1.55109	0.479285	peak_3403
chromosome_5	723235	723482	248	723406	49.39	1.39484	0.170141	peak_3404
chromosome_5	728522	729004	483	728873	52.92	1.4925	0.283806	peak_3405
chromosome_5	729480	729855	376	729551	47.27	1.33625	0.0322985	peak_3406a
chromosome_5	729480	729855	376	729578	45.16	1.27766	0.0	peak_3406b
chromosome_5	730192	730889	698	730244	50.09	1.41438	0.185774	peak_3407a
chromosome_5	730192	730889	698	730621	50.8	1.43391	0.185774	peak_3407b
chromosome_5	731889	732045	157	732015	54.33	1.53156	0.457835	peak_3408
chromosome_5	733614	736137	2524	733676	45.16	1.27766	0.0	peak_3409a
chromosome_5	733614	736137	2524	733744	45.16	1.27766	0.0	peak_3409b
chromosome_5	733614	736137	2524	733871	47.98	1.35578	0.0322985	peak_3409c
chromosome_5	733614	736137	2524	734176	45.16	1.27766	0.0	peak_3409d
chromosome_5	733614	736137	2524	734458	57.86	1.62922	0.586256	peak_3409e
chromosome_5	733614	736137	2524	734705	55.74	1.57062	0.479285	peak_3409f
chromosome_5	733614	736137	2524	735051	53.62	1.33225	0.0706471	peak_3409g
chromosome_5	733614	736137	2524	735254	50.09	1.41438	0.185774	peak_3409h
chromosome_5	733614	736137	2524	735541	45.86	1.29719	0.0	peak_3409i
chromosome_5	733614	736137	2524	735697	45.86	1.29719	0.0	peak_3409j
chromosome_5	733614	736137	2524	735870	49.39	1.29202	0.0205677	peak_3409k
chromosome_5	737237	737521	285	737271	45.16	1.27766	0.0	peak_3410
chromosome_5	737999	738203	205	738046	46.57	1.31672	0.0205677	peak_3411
chromosome_5	738609	738841	233	738735	57.86	1.62922	0.586256	peak_3412
chromosome_5	739202	739482	281	739272	45.16	1.27766	0.0	peak_3413
chromosome_5	739687	739904	218	739786	46.57	1.31672	0.0205677	peak_3414
chromosome_5	740331	741157	827	740392	48.68	1.37531	0.0999776	peak_3415a
chromosome_5	740331	741157	827	740628	48.68	1.37531	0.0999776	peak_3415b
chromosome_5	740331	741157	827	740894	53.62	1.51203	0.370154	peak_3415c
chromosome_5	741337	741546	210	741515	52.21	1.36438	0.170141	peak_3416
chromosome_5	741734	742394	661	741806	52.92	1.4925	0.283806	peak_3417a
chromosome_5	741734	742394	661	742156	54.33	1.41866	0.259149	peak_3417b
chromosome_5	742613	743275	663	742683	52.92	1.38248	0.170141	peak_3418a
chromosome_5	742613	743275	663	743073	55.03	1.55109	0.479285	peak_3418b
chromosome_5	744732	745200	469	744875	52.21	1.47297	0.283806	peak_3419
chromosome_5	745688	745859	172	745718	46.57	1.28558	0.0	peak_3420
chromosome_5	746348	746810	463	746473	56.44	1.53969	0.479285	peak_3421
chromosome_5	747213	747489	277	747284	50.09	1.38093	0.170141	peak_3422
chromosome_5	747940	748756	817	748041	54.33	1.48647	0.370154	peak_3423a
chromosome_5	747940	748756	817	748258	51.51	1.39413	0.185774	peak_3423b
chromosome_5	747940	748756	817	748574	49.39	1.32962	0.0322985	peak_3423c
chromosome_5	753878	754124	247	754020	50.8	1.34495	0.058311	peak_3424
chromosome_5	755058	755235	178	755204	51.51	1.34834	0.0999776	peak_3425
