Chr	Start	End	Length	Abs_summit	Pileup	Fold_enrichment	Pvalue	Name
chromosome_4	4437704	4438516	813	4437813	44.86	1.32012	0.0	peak_1530a
chromosome_4	4437704	4438516	813	4438173	44.21	1.30141	0.0	peak_1530b
chromosome_4	4437704	4438516	813	4438445	45.51	1.33884	0.0	peak_1530c
chromosome_4	4439671	4439842	172	4439743	46.81	1.37627	0.0	peak_1531
chromosome_4	4446659	4446958	300	4446725	45.51	1.33884	0.0	peak_1532
chromosome_4	4447928	4448151	224	4448085	50.06	1.46985	0.0	peak_1533
chromosome_4	4461875	4462026	152	4461941	47.46	1.39499	0.0	peak_1534
chromosome_4	4466836	4467297	462	4466868	46.81	1.37627	0.0	peak_1535a
chromosome_4	4466836	4467297	462	4467051	44.21	1.30141	0.0	peak_1535b
chromosome_4	4470783	4471049	267	4470815	44.21	1.30141	0.0	peak_1536
chromosome_4	4473058	4473394	337	4473113	44.86	1.32012	0.0	peak_1537
chromosome_4	4475084	4475393	310	4475155	48.11	1.4137	0.0	peak_1538
chromosome_4	4475924	4476189	266	4476005	52.02	1.52599	0.0	peak_1539
chromosome_4	4476906	4477226	321	4477086	50.71	1.48856	0.0	peak_1540
chromosome_4	4483693	4483866	174	4483765	51.36	1.50728	0.0	peak_1541
chromosome_4	4495529	4495793	265	4495599	44.86	1.32012	0.0	peak_1542
chromosome_4	4501309	4501769	461	4501372	45.51	1.33884	0.0	peak_1543a
chromosome_4	4501309	4501769	461	4501425	46.16	1.35755	0.0	peak_1543b
chromosome_4	4501309	4501769	461	4501608	59.82	1.75057	0.403166	peak_1543c
chromosome_4	4501924	4502178	255	4501957	46.16	1.35755	0.0	peak_1544a
chromosome_4	4501924	4502178	255	4502106	44.21	1.30141	0.0	peak_1544b
chromosome_4	4502599	4502942	344	4502713	60.47	1.76929	0.531998	peak_1545
chromosome_4	4503700	4504004	305	4503774	49.41	1.45113	0.0	peak_1546
chromosome_4	4506641	4506832	192	4506804	67.62	1.31961	0.0	peak_1547
chromosome_4	4512002	4514207	2206	4512056	61.12	1.49952	0.0231072	peak_1548a
chromosome_4	4512002	4514207	2206	4512304	50.06	1.39061	0.0	peak_1548b
chromosome_4	4512002	4514207	2206	4512498	50.06	1.46633	0.0	peak_1548c
chromosome_4	4512002	4514207	2206	4512700	50.06	1.46985	0.0	peak_1548d
chromosome_4	4512002	4514207	2206	4512954	46.81	1.37627	0.0	peak_1548e
chromosome_4	4512002	4514207	2206	4513239	53.32	1.56342	0.0231072	peak_1548f
chromosome_4	4512002	4514207	2206	4513613	59.17	1.73186	0.403166	peak_1548g
chromosome_4	4512002	4514207	2206	4514108	48.11	1.4137	0.0	peak_1548h
chromosome_4	4515488	4515709	222	4515598	48.76	1.276	0.0	peak_1549
chromosome_4	4516492	4516806	315	4516575	47.46	1.30983	0.0	peak_1550
chromosome_4	4517418	4517712	295	4517486	47.46	1.39499	0.0	peak_1551
chromosome_4	4518633	4518870	238	4518753	45.51	1.33884	0.0	peak_1552
chromosome_4	4519587	4519820	234	4519712	49.41	1.45113	0.0	peak_1553
chromosome_4	4520909	4521703	795	4521043	54.62	1.60085	0.122922	peak_1554a
chromosome_4	4520909	4521703	795	4521345	44.86	1.31037	0.0	peak_1554b
chromosome_4	4520909	4521703	795	4521551	50.06	1.46985	0.0	peak_1554c
chromosome_4	4521874	4522581	708	4521952	46.81	1.37627	0.0	peak_1555a
chromosome_4	4521874	4522581	708	4522260	63.72	1.86286	0.865386	peak_1555b
chromosome_4	4522742	4523488	747	4522820	45.51	1.33884	0.0	peak_1556a
chromosome_4	4522742	4523488	747	4522999	49.41	1.45113	0.0	peak_1556b
chromosome_4	4522742	4523488	747	4523237	45.51	1.33884	0.0	peak_1556c
chromosome_4	4540680	4540997	318	4540828	53.32	1.56342	0.0231072	peak_1557
chromosome_4	4541242	4541394	153	4541351	45.51	1.33884	0.0	peak_1558
chromosome_4	4543619	4544302	684	4543747	52.67	1.54471	0.0	peak_1559a
chromosome_4	4543619	4544302	684	4543905	53.97	1.58214	0.0231072	peak_1559b
chromosome_4	4543619	4544302	684	4544161	45.51	1.33884	0.0	peak_1559c
chromosome_4	4547444	4548200	757	4547778	49.41	1.362	0.0	peak_1560a
chromosome_4	4547444	4548200	757	4547970	55.27	1.53226	0.0231072	peak_1560b
chromosome_4	4547444	4548200	757	4548122	55.27	1.56997	0.121958	peak_1560c
chromosome_4	4548836	4549036	201	4548866	45.51	1.2878	0.0	peak_1561
chromosome_4	4564378	4564604	227	4564524	52.02	1.52599	0.0	peak_1562
chromosome_4	4566421	4566666	246	4566581	45.51	1.33884	0.0	peak_1563
chromosome_4	4567607	4567813	207	4567726	48.11	1.4137	0.0	peak_1564
chromosome_4	4568885	4569186	302	4568918	45.51	1.33884	0.0	peak_1565
chromosome_4	4593222	4593414	193	4593312	57.22	1.38085	0.0	peak_1566
chromosome_4	4605910	4606146	237	4606062	44.21	1.30141	0.0	peak_1567
chromosome_4	4606513	4606671	159	4606584	45.51	1.33884	0.0	peak_1568
chromosome_4	4609809	4610181	373	4609851	45.51	1.33884	0.0	peak_1569a
chromosome_4	4609809	4610181	373	4610000	44.21	1.30141	0.0	peak_1569b
chromosome_4	4612183	4612365	183	4612248	45.51	1.33884	0.0	peak_1570
chromosome_4	4614740	4615195	456	4614792	45.51	1.33884	0.0	peak_1571a
chromosome_4	4614740	4615195	456	4615125	46.16	1.34753	0.0	peak_1571b
chromosome_4	4615344	4615574	231	4615416	48.76	1.43242	0.0	peak_1572
chromosome_4	4624373	4624520	148	4624493	52.02	1.52599	0.0	peak_1573
chromosome_4	4625852	4625998	147	4625919	48.76	1.43242	0.0	peak_1574
chromosome_4	4626560	4627089	530	4626596	45.51	1.33884	0.0	peak_1575a
chromosome_4	4626560	4627089	530	4626873	50.71	1.48856	0.0	peak_1575b
chromosome_4	4628291	4628464	174	4628378	51.36	1.50728	0.0	peak_1576
chromosome_4	4631592	4631775	184	4631698	46.81	1.37627	0.0	peak_1577
chromosome_4	4633698	4633859	162	4633807	52.67	1.32366	0.0	peak_1578
chromosome_4	4636666	4636946	281	4636693	44.21	1.30141	0.0	peak_1579
chromosome_4	4637590	4638150	561	4637658	45.51	1.33884	0.0	peak_1580a
chromosome_4	4637590	4638150	561	4638023	44.86	1.32012	0.0	peak_1580b
chromosome_4	4641037	4641232	196	4641132	48.11	1.4137	0.0	peak_1581
chromosome_4	4641750	4642164	415	4641825	44.21	1.30141	0.0	peak_1582
chromosome_4	4647662	4647892	231	4647759	46.81	1.37627	0.0	peak_1583
chromosome_4	4650698	4651020	323	4650772	51.36	1.50728	0.0	peak_1584
chromosome_4	4653189	4653425	237	4653238	46.81	1.37627	0.0	peak_1585
chromosome_4	4658117	4658473	357	4658170	44.21	1.30141	0.0	peak_1586
chromosome_4	4658687	4659417	731	4658775	53.97	1.58214	0.0231072	peak_1587a
chromosome_4	4658687	4659417	731	4659048	45.51	1.33884	0.0	peak_1587b
chromosome_4	4658687	4659417	731	4659285	44.21	1.30141	0.0	peak_1587c
chromosome_4	4661027	4661273	247	4661059	45.51	1.33884	0.0	peak_1588
chromosome_4	4661756	4662132	377	4661823	53.32	1.56342	0.0231072	peak_1589
chromosome_4	4662636	4662991	356	4662698	44.86	1.32012	0.0	peak_1590a
chromosome_4	4662636	4662991	356	4662915	46.81	1.37627	0.0	peak_1590b
chromosome_4	4665581	4665811	231	4665612	49.41	1.36255	0.0	peak_1591
chromosome_4	4670081	4670485	405	4670170	45.51	1.33884	0.0	peak_1592a
chromosome_4	4670081	4670485	405	4670429	46.16	1.35755	0.0	peak_1592b
chromosome_4	4672452	4672620	169	4672542	51.36	1.50728	0.0	peak_1593
chromosome_4	4676042	4676224	183	4676073	44.21	1.30141	0.0	peak_1594
chromosome_4	4676425	4676784	360	4676563	50.71	1.47756	0.0	peak_1595a
chromosome_4	4676425	4676784	360	4676768	48.11	1.4137	0.0	peak_1595b
chromosome_4	4678305	4678520	216	4678488	49.41	1.44041	0.0	peak_1596
chromosome_4	4679337	4679687	351	4679458	46.16	1.34353	0.0	peak_1597a
chromosome_4	4679337	4679687	351	4679586	52.02	1.26226	0.0	peak_1597b
chromosome_4	4687774	4688017	244	4687896	52.02	1.52599	0.0	peak_1598
chromosome_4	4688283	4688435	153	4688353	50.06	1.46985	0.0	peak_1599
chromosome_4	4692150	4692324	175	4692211	46.16	1.35755	0.0	peak_1600
chromosome_4	4692550	4692909	360	4692769	44.21	1.30141	0.0	peak_1601a
chromosome_4	4692550	4692909	360	4692770	44.21	1.30141	0.0	peak_1601b
chromosome_4	4694072	4694283	212	4694204	55.27	1.61957	0.146137	peak_1602
chromosome_4	4694719	4694884	166	4694797	53.32	1.56342	0.0231072	peak_1603
chromosome_4	4695372	4695609	238	4695409	44.21	1.30141	0.0	peak_1604
chromosome_4	4698604	4698815	212	4698719	45.51	1.33884	0.0	peak_1605
chromosome_4	4699736	4700126	391	4700016	57.87	1.48425	0.0	peak_1606
chromosome_4	4701873	4702141	269	4702035	46.81	1.33906	0.0	peak_1607
chromosome_4	4702362	4702550	189	4702392	45.51	1.28206	0.0	peak_1608
chromosome_4	4706119	4706516	398	4706152	45.51	1.33884	0.0	peak_1609a
chromosome_4	4706119	4706516	398	4706483	46.16	1.35755	0.0	peak_1609b
chromosome_4	4706983	4707279	297	4707016	44.21	1.30141	0.0	peak_1610
chromosome_4	4708297	4708981	685	4708414	52.67	1.54471	0.0	peak_1611a
chromosome_4	4708297	4708981	685	4708750	44.21	1.30141	0.0	peak_1611b
chromosome_4	4708297	4708981	685	4708848	44.21	1.30141	0.0	peak_1611c
chromosome_4	4709836	4710142	307	4710056	71.52	2.07202	2.16997	peak_1612
chromosome_5	81	439	359	175	54.62	1.60085	0.122922	peak_1613
chromosome_5	2080	2479	400	2265	46.16	1.35755	0.0	peak_1614a
chromosome_5	2080	2479	400	2339	44.21	1.30141	0.0	peak_1614b
chromosome_5	4703	4944	242	4749	44.21	1.30141	0.0	peak_1615
chromosome_5	10561	10907	347	10757	59.82	1.55942	0.119956	peak_1616
chromosome_5	11500	11716	217	11678	49.41	1.37842	0.0	peak_1617
chromosome_5	29812	30014	203	29900	51.36	1.50728	0.0	peak_1618
chromosome_5	53253	53526	274	53316	49.41	1.37071	0.0	peak_1619
chromosome_5	62351	62933	583	62425	53.97	1.58214	0.0231072	peak_1620a
chromosome_5	62351	62933	583	62682	48.76	1.43242	0.0	peak_1620b
chromosome_5	62351	62933	583	62774	46.81	1.32815	0.0	peak_1620c
chromosome_5	86079	86316	238	86108	47.46	1.31191	0.0	peak_1621
chromosome_5	88317	88625	309	88346	44.21	1.30141	0.0	peak_1622
chromosome_5	88867	89457	591	88942	62.42	1.82543	0.729812	peak_1623a
chromosome_5	88867	89457	591	89163	48.11	1.4137	0.0	peak_1623b
chromosome_5	106334	106841	508	106428	60.47	1.76929	0.531998	peak_1624
chromosome_5	107309	107720	412	107380	46.16	1.35755	0.0	peak_1625a
chromosome_5	107309	107720	412	107410	44.86	1.32012	0.0	peak_1625b
chromosome_5	107309	107720	412	107620	51.36	1.50728	0.0	peak_1625c
chromosome_5	109992	110359	368	110219	54.62	1.60085	0.122922	peak_1626
chromosome_5	116424	116848	425	116585	48.11	1.4137	0.0	peak_1627a
chromosome_5	116424	116848	425	116731	55.92	1.63828	0.146137	peak_1627b
chromosome_5	122067	123113	1047	122257	46.16	1.35755	0.0	peak_1628a
chromosome_5	122067	123113	1047	122471	50.06	1.46985	0.0	peak_1628b
chromosome_5	122067	123113	1047	122769	53.97	1.58214	0.0231072	peak_1628c
chromosome_5	122067	123113	1047	122936	44.21	1.30141	0.0	peak_1628d
chromosome_5	122067	123113	1047	123008	48.11	1.36428	0.0	peak_1628e
chromosome_5	123450	123970	521	123559	45.51	1.33884	0.0	peak_1629a
chromosome_5	123450	123970	521	123792	44.21	1.29179	0.0	peak_1629b
chromosome_5	123450	123970	521	123868	44.21	1.29179	0.0	peak_1629c
chromosome_5	123450	123970	521	123887	48.11	1.25933	0.0	peak_1629d
chromosome_5	124551	124799	249	124677	53.32	1.56342	0.0231072	peak_1630
chromosome_5	131703	131990	288	131921	50.06	1.46985	0.0	peak_1631
chromosome_5	134249	134517	269	134323	55.27	1.61957	0.146137	peak_1632
chromosome_5	134685	135094	410	134876	45.51	1.33884	0.0	peak_1633
chromosome_5	136036	136276	241	136088	44.21	1.30141	0.0	peak_1634
chromosome_5	137182	137461	280	137233	44.21	1.30141	0.0	peak_1635
chromosome_5	138649	138815	167	138748	48.11	1.30612	0.0	peak_1636
chromosome_5	140780	140968	189	140905	46.81	1.37627	0.0	peak_1637
chromosome_5	141609	141880	272	141644	49.41	1.45113	0.0	peak_1638a
chromosome_5	141609	141880	272	141794	48.11	1.4137	0.0	peak_1638b
chromosome_5	144517	144994	478	144554	44.86	1.31037	0.0	peak_1639a
chromosome_5	144517	144994	478	144808	50.06	1.46985	0.0	peak_1639b
chromosome_5	144517	144994	478	144968	45.51	1.33884	0.0	peak_1639c
chromosome_5	145177	145466	290	145241	44.86	1.32012	0.0	peak_1640a
chromosome_5	145177	145466	290	145363	49.41	1.45113	0.0	peak_1640b
chromosome_5	146122	146651	530	146153	46.81	1.36205	0.0	peak_1641a
chromosome_5	146122	146651	530	146512	57.22	1.65494	0.267403	peak_1641b
chromosome_5	147508	147930	423	147538	44.86	1.32012	0.0	peak_1642
chromosome_5	148371	148528	158	148444	47.46	1.39499	0.0	peak_1643
chromosome_5	165760	165962	203	165832	49.41	1.45113	0.0	peak_1644
chromosome_5	170388	170566	179	170461	52.02	1.52599	0.0	peak_1645
chromosome_5	174620	174792	173	174665	46.81	1.37627	0.0	peak_1646
chromosome_5	176635	177158	524	176959	50.06	1.46985	0.0	peak_1647
chromosome_5	179170	179399	230	179284	49.41	1.45113	0.0	peak_1648
chromosome_5	180897	181234	338	180987	44.21	1.30141	0.0	peak_1649a
chromosome_5	180897	181234	338	181147	44.86	1.32012	0.0	peak_1649b
chromosome_5	183807	184324	518	183873	48.11	1.4137	0.0	peak_1650
chromosome_5	186741	187183	443	186797	46.81	1.37627	0.0	peak_1651a
chromosome_5	186741	187183	443	187002	52.67	1.54471	0.0	peak_1651b
chromosome_5	189823	190037	215	189859	44.21	1.30141	0.0	peak_1652
chromosome_5	192013	192283	271	192064	53.97	1.58214	0.0231072	peak_1653
chromosome_5	193080	193512	433	193152	55.27	1.46763	0.0	peak_1654a
chromosome_5	193080	193512	433	193266	51.36	1.37643	0.0	peak_1654b
chromosome_5	193795	193952	158	193830	48.11	1.29247	0.0	peak_1655
chromosome_5	207082	207347	266	207237	50.71	1.48856	0.0	peak_1656
chromosome_5	210137	210346	210	210169	45.51	1.27689	0.0	peak_1657
chromosome_5	215871	216247	377	216022	51.36	1.43985	0.0	peak_1658a
chromosome_5	215871	216247	377	216186	53.97	1.49684	0.0	peak_1658b
chromosome_5	224080	224337	258	224110	44.21	1.30141	0.0	peak_1659
chromosome_5	224945	225687	743	225164	47.46	1.39499	0.0	peak_1660a
chromosome_5	224945	225687	743	225516	52.67	1.54471	0.0	peak_1660b
chromosome_5	226313	226593	281	226383	47.46	1.39499	0.0	peak_1661
chromosome_5	227252	227589	338	227350	50.71	1.48856	0.0	peak_1662
chromosome_5	230970	231286	317	231047	48.76	1.43242	0.0	peak_1663a
chromosome_5	230970	231286	317	231201	45.51	1.33884	0.0	peak_1663b
chromosome_5	232622	232932	311	232652	46.16	1.35755	0.0	peak_1664
chromosome_5	234774	234984	211	234847	51.36	1.50728	0.0	peak_1665
chromosome_5	235186	235369	184	235256	50.71	1.48856	0.0	peak_1666
chromosome_5	236155	236477	323	236183	48.76	1.42183	0.0	peak_1667
chromosome_5	237005	237158	154	237077	48.76	1.34498	0.0	peak_1668
chromosome_5	245844	246111	268	245985	61.12	1.788	0.56274	peak_1669
chromosome_5	251724	251886	163	251832	47.46	1.39499	0.0	peak_1670
chromosome_5	260400	260588	189	260475	50.06	1.46985	0.0	peak_1671
chromosome_5	261556	261749	194	261651	46.16	1.35755	0.0	peak_1672a
chromosome_5	261556	261749	194	261724	48.11	1.4137	0.0	peak_1672b
chromosome_5	263171	263579	409	263242	48.76	1.43242	0.0	peak_1673a
chromosome_5	263171	263579	409	263396	44.21	1.30141	0.0	peak_1673b
chromosome_5	263171	263579	409	263506	48.76	1.43242	0.0	peak_1673c
chromosome_5	266078	266247	170	266110	44.21	1.30141	0.0	peak_1674
chromosome_5	268721	268910	190	268747	52.02	1.26226	0.0	peak_1675
chromosome_5	277381	277777	397	277681	44.21	1.30141	0.0	peak_1676
chromosome_5	292104	292325	222	292207	50.06	1.46985	0.0	peak_1677
chromosome_5	292731	293028	298	292851	46.16	1.35755	0.0	peak_1678
chromosome_5	296635	296926	292	296798	48.11	1.4137	0.0	peak_1679
chromosome_5	297831	298025	195	297928	44.21	1.30141	0.0	peak_1680
chromosome_5	300013	300599	587	300103	51.36	1.50728	0.0	peak_1681a
chromosome_5	300013	300599	587	300291	46.81	1.37627	0.0	peak_1681b
chromosome_5	304300	304841	542	304347	50.71	1.48856	0.0	peak_1682a
chromosome_5	304300	304841	542	304538	63.72	1.86286	0.865386	peak_1682b
chromosome_5	304300	304841	542	304719	52.67	1.54471	0.0	peak_1682c
chromosome_5	305342	305913	572	305440	50.06	1.46985	0.0	peak_1683a
chromosome_5	305342	305913	572	305713	47.46	1.39499	0.0	peak_1683b
chromosome_5	324618	324973	356	324785	55.92	1.63828	0.146137	peak_1684
chromosome_5	326569	326815	247	326643	44.86	1.32012	0.0	peak_1685
chromosome_5	336438	337101	664	336489	46.81	1.37627	0.0	peak_1686a
chromosome_5	336438	337101	664	336707	44.21	1.30141	0.0	peak_1686b
chromosome_5	336438	337101	664	336929	49.41	1.45113	0.0	peak_1686c
chromosome_5	337749	337993	245	337795	44.21	1.30141	0.0	peak_1687
chromosome_5	347195	347467	273	347247	46.16	1.35755	0.0	peak_1688
chromosome_5	347823	348015	193	347946	47.46	1.39499	0.0	peak_1689
chromosome_5	351941	352351	411	352238	55.92	1.63828	0.146137	peak_1690
chromosome_5	353306	353623	318	353460	44.21	1.30141	0.0	peak_1691
chromosome_5	374488	374635	148	374560	47.46	1.39499	0.0	peak_1692
chromosome_5	375043	375254	212	375084	44.21	1.30141	0.0	peak_1693
chromosome_5	384107	384330	224	384142	44.21	1.30141	0.0	peak_1694
chromosome_5	400282	400475	194	400366	46.81	1.37627	0.0	peak_1695
chromosome_5	414238	414711	474	414432	48.76	1.34498	0.0	peak_1696a
chromosome_5	414238	414711	474	414680	50.06	1.46985	0.0	peak_1696b
chromosome_5	417609	417788	180	417678	48.11	1.4137	0.0	peak_1697
chromosome_5	423647	423803	157	423739	47.46	1.38468	0.0	peak_1698
chromosome_5	433264	433645	382	433365	48.11	1.4137	0.0	peak_1699a
chromosome_5	433264	433645	382	433553	46.16	1.35755	0.0	peak_1699b
chromosome_5	434415	434772	358	434485	44.21	1.30141	0.0	peak_1700a
chromosome_5	434415	434772	358	434670	51.36	1.50728	0.0	peak_1700b
chromosome_5	465980	466278	299	466043	51.36	1.45336	0.0	peak_1701
chromosome_5	474027	474265	239	474055	44.21	1.29885	0.0	peak_1702
chromosome_5	481616	481863	248	481687	48.11	1.4137	0.0	peak_1703
chromosome_5	482795	483187	393	482869	47.46	1.39499	0.0	peak_1704
chromosome_5	520718	520994	277	520751	48.11	1.25933	0.0	peak_1705
chromosome_5	525336	525553	218	525363	44.21	1.30141	0.0	peak_1706
chromosome_5	528364	528534	171	528470	46.16	1.35755	0.0	peak_1707
chromosome_5	532827	533019	193	532928	44.21	1.30141	0.0	peak_1708
chromosome_5	535422	535766	345	535673	47.46	1.39499	0.0	peak_1709
chromosome_5	543501	543878	378	543845	46.81	1.37627	0.0	peak_1710
chromosome_5	544847	545057	211	544945	51.36	1.50728	0.0	peak_1711
chromosome_5	571735	571958	224	571825	51.36	1.50728	0.0	peak_1712
chromosome_5	573199	573444	246	573268	46.81	1.37627	0.0	peak_1713a
chromosome_5	573199	573444	246	573301	44.86	1.32012	0.0	peak_1713b
chromosome_5	576783	577070	288	576828	44.86	1.32012	0.0	peak_1714
chromosome_5	585009	585232	224	585033	44.21	1.30141	0.0	peak_1715
chromosome_5	627170	627358	189	627203	44.21	1.30141	0.0	peak_1716
chromosome_5	628452	628758	307	628646	52.67	1.54471	0.0	peak_1717
chromosome_5	638427	638608	182	638522	51.36	1.50728	0.0	peak_1718
chromosome_5	643225	643488	264	643401	48.76	1.43242	0.0	peak_1719
chromosome_5	664573	664754	182	664629	44.21	1.30141	0.0	peak_1720
chromosome_5	680372	680625	254	680464	50.06	1.46985	0.0	peak_1721
chromosome_5	682704	683222	519	682729	55.27	1.27877	0.0	peak_1722a
chromosome_5	682704	683222	519	682945	51.36	1.25518	0.0	peak_1722b
chromosome_5	682704	683222	519	683125	53.97	1.41259	0.0	peak_1722c
chromosome_5	690251	690413	163	690332	57.87	1.69443	0.267403	peak_1723
chromosome_5	696479	696660	182	696568	51.36	1.50728	0.0	peak_1724
chromosome_5	697184	697450	267	697239	48.11	1.4137	0.0	peak_1725
chromosome_5	697763	698130	368	697846	44.86	1.32012	0.0	peak_1726a
chromosome_5	697763	698130	368	697922	44.86	1.32012	0.0	peak_1726b
chromosome_5	697763	698130	368	698003	45.51	1.33884	0.0	peak_1726c
chromosome_5	700508	700820	313	700731	49.41	1.45113	0.0	peak_1727
chromosome_5	702680	703573	894	702729	44.21	1.30141	0.0	peak_1728a
chromosome_5	702680	703573	894	702983	52.02	1.52599	0.0	peak_1728b
chromosome_5	702680	703573	894	703329	45.51	1.33884	0.0	peak_1728c
chromosome_5	704414	704795	382	704496	53.32	1.56342	0.0231072	peak_1729
chromosome_5	708302	708508	207	708398	50.06	1.46985	0.0	peak_1730
chromosome_5	712997	713273	277	713049	45.51	1.32895	0.0	peak_1731
chromosome_5	713424	713744	321	713495	46.16	1.35755	0.0	peak_1732
chromosome_5	713937	714098	162	713995	48.76	1.43242	0.0	peak_1733
chromosome_5	714800	714957	158	714918	48.76	1.43242	0.0	peak_1734
chromosome_5	730387	730822	436	730443	44.86	1.32012	0.0	peak_1735
chromosome_5	731084	731312	229	731216	51.36	1.50728	0.0	peak_1736
chromosome_5	734239	734721	483	734470	52.67	1.54471	0.0	peak_1737
chromosome_5	736636	736894	259	736666	44.21	1.29179	0.0	peak_1738
chromosome_5	742352	742576	225	742448	50.06	1.46985	0.0	peak_1739
chromosome_5	747105	747551	447	747400	50.06	1.4007	0.0	peak_1740
chromosome_5	748032	748261	230	748062	50.06	1.36332	0.0	peak_1741
chromosome_5	753559	753817	259	753670	56.57	1.43655	0.0	peak_1742
chromosome_5	755876	756047	172	755939	50.71	1.39713	0.0	peak_1743
chromosome_5	756493	756804	312	756563	50.71	1.38068	0.0	peak_1744
chromosome_5	757013	757596	584	757222	55.27	1.52009	0.0231072	peak_1745a
chromosome_5	757013	757596	584	757491	53.32	1.56342	0.0231072	peak_1745b
chromosome_5	761610	763497	1888	761737	58.52	1.55601	0.113021	peak_1746a
chromosome_5	761610	763497	1888	761999	59.82	1.54488	0.0468661	peak_1746b
chromosome_5	761610	763497	1888	762183	65.67	1.58736	0.248239	peak_1746c
chromosome_5	761610	763497	1888	762591	61.77	1.45972	0.0	peak_1746d
chromosome_5	761610	763497	1888	763046	55.92	1.39878	0.0	peak_1746e
chromosome_5	761610	763497	1888	763262	68.27	1.57431	0.252549	peak_1746f
chromosome_5	763674	764531	858	763728	59.17	1.30798	0.0	peak_1747a
chromosome_5	763674	764531	858	764073	65.02	1.43519	0.0	peak_1747b
chromosome_5	763674	764531	858	764239	73.47	1.61894	0.403166	peak_1747c
chromosome_5	763674	764531	858	764456	59.82	1.32212	0.0	peak_1747d
chromosome_5	763674	764531	858	764470	55.27	1.27877	0.0	peak_1747e
chromosome_5	764685	766200	1516	764773	51.36	1.28229	0.0	peak_1748a
chromosome_5	764685	766200	1516	764896	56.57	1.33875	0.0	peak_1748b
chromosome_5	764685	766200	1516	765242	65.67	1.63256	0.270205	peak_1748c
chromosome_5	764685	766200	1516	765509	72.82	1.82081	1.06992	peak_1748d
chromosome_5	764685	766200	1516	765803	63.07	1.5918	0.248239	peak_1748e
chromosome_5	766357	767009	653	766446	63.72	1.43819	0.0	peak_1749a
chromosome_5	766357	767009	653	766680	56.57	1.33875	0.0	peak_1749b
chromosome_5	766357	767009	653	766906	68.92	1.71217	0.531998	peak_1749c
chromosome_5	767354	768781	1428	767479	57.22	1.26558	0.0	peak_1750a
chromosome_5	767354	768781	1428	767857	61.77	1.48363	0.0	peak_1750b
chromosome_5	767354	768781	1428	767944	63.07	1.46845	0.0	peak_1750c
chromosome_5	767354	768781	1428	768247	66.32	1.64193	0.368104	peak_1750d
chromosome_5	767354	768781	1428	768604	57.87	1.36899	0.0	peak_1750e
chromosome_5	770755	770991	237	770784	44.21	1.30141	0.0	peak_1751
chromosome_5	782963	783183	221	782993	44.21	1.30141	0.0	peak_1752
chromosome_5	783940	784136	197	784038	47.46	1.39499	0.0	peak_1753
chromosome_5	801753	802332	580	801899	59.17	1.36744	0.0	peak_1754a
chromosome_5	801753	802332	580	802029	58.52	1.3226	0.0	peak_1754b
chromosome_5	802641	803416	776	802782	59.17	1.5318	0.0660982	peak_1755a
chromosome_5	802641	803416	776	803089	56.57	1.37063	0.0	peak_1755b
chromosome_5	811158	811338	181	811220	45.51	1.33884	0.0	peak_1756
chromosome_5	812829	813047	219	812908	44.86	1.32012	0.0	peak_1757
chromosome_5	817975	819129	1155	818024	45.51	1.33884	0.0	peak_1758a
chromosome_5	817975	819129	1155	818295	50.71	1.42543	0.0	peak_1758b
chromosome_5	817975	819129	1155	818552	68.92	1.79282	0.760611	peak_1758c
chromosome_5	817975	819129	1155	818866	48.11	1.3991	0.0	peak_1758d
chromosome_5	817975	819129	1155	819045	49.41	1.45113	0.0	peak_1758e
chromosome_5	820362	820664	303	820427	44.86	1.32012	0.0	peak_1759
chromosome_5	824563	824711	149	824634	50.71	1.48856	0.0	peak_1760
chromosome_5	833411	833746	336	833463	44.21	1.30141	0.0	peak_1761
chromosome_5	834245	834571	327	834430	51.36	1.50728	0.0	peak_1762
chromosome_5	836753	837012	260	836890	44.21	1.30141	0.0	peak_1763a
chromosome_5	836753	837012	260	836900	44.21	1.30141	0.0	peak_1763b
chromosome_5	837901	838246	346	837954	44.21	1.30141	0.0	peak_1764
chromosome_5	845543	845911	369	845614	47.46	1.39499	0.0	peak_1765a
chromosome_5	845543	845911	369	845766	44.21	1.30141	0.0	peak_1765b
chromosome_5	855719	855899	181	855780	50.06	1.46985	0.0	peak_1766
chromosome_5	859001	859261	261	859182	50.71	1.48856	0.0	peak_1767
chromosome_5	862339	862527	189	862438	53.32	1.56342	0.0231072	peak_1768
chromosome_5	866656	866838	183	866726	52.02	1.35936	0.0	peak_1769
chromosome_5	873998	874322	325	874125	50.71	1.48856	0.0	peak_1770
chromosome_5	875727	875949	223	875765	49.41	1.29513	0.0	peak_1771
chromosome_5	876140	876295	156	876211	49.41	1.44218	0.0	peak_1772
chromosome_5	878299	879039	741	878643	47.46	1.39499	0.0	peak_1773a
chromosome_5	878299	879039	741	878900	50.06	1.46985	0.0	peak_1773b
chromosome_5	880156	880343	188	880245	48.11	1.4137	0.0	peak_1774
chromosome_5	880505	880789	285	880619	52.02	1.52599	0.0	peak_1775
chromosome_5	882895	883048	154	882961	50.06	1.46985	0.0	peak_1776
chromosome_5	887742	887945	204	887823	50.06	1.46985	0.0	peak_1777
chromosome_5	888386	888783	398	888451	46.16	1.31009	0.0	peak_1778a
chromosome_5	888386	888783	398	888609	48.11	1.4137	0.0	peak_1778b
chromosome_5	890887	891257	371	890978	54.62	1.60085	0.122922	peak_1779
